Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A8_CSF_471-12.mzML
O75083	O75083;O75083-3				1.46028e+06
O75084;Q14332	O75084;Q14332				327411
O75144;O75144-2	O75144;O75144-2;O75144-3				1.22479e+07
O75173;O75173-2	O75173;O75173-2				7.62911e+06
O75223	O75223				122849
O75326	O75326;O75326-2				2.15744e+07
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				585554
O75368	O75368				1.04322e+06
O75487;O75487-2	O75487;O75487-2				962330
O75493	O75493				6.18946e+06
O75503	O75503				2.7386e+06
O75509	O75509				9.82633e+06
O75629	O75629				845967
O75636	O75636;O75636-2				2.49249e+06
O75711	O75711				1.08672e+08
O75752	O75752				1.35358e+06
O75787;O75787-2	O75787;O75787-2				1.8439e+07
O75874	O75874				326372
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				1.04431e+07
O75973	O75973				266267
O75976	O75976				976277
O76061	O76061				1.99658e+06
O76070	O76070				1.16424e+06
O94760	O94760;O94760-2				3.28242e+06
O94766	O94766;Q9NPZ5				857078
O94769	O94769;O94769-2				1.77172e+07
O94772;O94772-2	O94772;O94772-2				5.64322e+07
O94779;O94779-2;O94779-4	O94779;O94779-2;O94779-4				306052
O94856-11;O94856-3;O94856-8	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				1.22845e+07
O94910;O94910-2	O94910;O94910-2				6.57842e+06
O94919	O94919				1.92239e+07
O94985	O94985				1.3119e+06
O94985-2	O94985;O94985-2				9.67793e+07
O94991	O94991;O94991-2				2.20545e+06
O95157	O95157				668496
O95158	O95158				6.77703e+06
O95159	O95159				840076
O95185;O95185-2	O95185;O95185-2				1.27369e+06
O95196;O95196-2	O95196;O95196-2				4.62562e+06
O95206;O95206-2	O95206;O95206-2				1.70953e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				250312
O95390	O95390				1.60031e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				4.52174e+06
O95445	O95445;O95445-2				2.49754e+07
O95450;O95450-2	O95450;O95450-2				999352
O95467	O95467				572962
O95479;O95479-2	O95479;O95479-2				914906
O95497	O95497				2.12778e+06
O95502	O95502				5.50617e+07
O95633;O95633-2	O95633;O95633-2				1.51038e+06
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-2;O95803-3				1.38119e+06
O95841	O95841				851675
O95865	O95865				660327
O95881	O95881				176890
O95897	O95897				588905
O95967	O95967				5.71543e+06
O95970;O95970-3	O95970;O95970-3				278266
O95980	O95980				1.97313e+07
O95998	O95998;O95998-4				1.31482e+07
P00338;P00338-3	P00338;P00338-3;P00338-4				7.45757e+06
P00352	P00352				408213
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				1.50816e+06
P00441	P00441				1.36301e+08
P00450	P00450				2.48036e+08
P00488	P00488				1.87147e+06
P00492	P00492				1.11011e+06
P00505	P00505;P00505-2				2.76784e+06
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				932257
P00558	P00558;P00558-2				3.41444e+06
P00734	P00734				5.6948e+07
P00736	P00736				8.26147e+07
P00738	P00738;P00738-2				5.53081e+08
P00739	P00739;P00739-2				2.14e+08
P00740;P00740-2	P00740;P00740-2				7.48385e+06
P00742	P00742				1.83298e+07
P00746	P00746				7.71306e+07
P00747	P00747				1.25814e+08
P00748	P00748				3.62419e+07
P00751	P00751;P00751-2				1.5545e+08
P00915	P00915				207973
P01008	P01008				4.8151e+08
P01009	P01009;P01009-2;P01009-3				4.66503e+09
P01011	P01011				1.95728e+09
P01019	P01019				3.16965e+08
P01023	P01023				3.20916e+08
P01024	P01024				9.3603e+08
P01031	P01031				2.15252e+07
P01033	P01033				8.34926e+07
P01034	P01034				1.29795e+09
P01036;P01037	P01036;P01037				886010
P01040	P01040				791897
P01042	P01042;P01042-2;P01042-3				4.1071e+08
P01042-2;P01042-3	P01042-2;P01042-3				1.07664e+08
P01127;P01127-2	P01127;P01127-2				1.79245e+07
P01210	P01210				3.33009e+07
P01213	P01213				2.35236e+06
P01236	P01236				421635
P01258;P01258-2;P06881	P01258;P06881;P01258-2				330791
P01282;P01282-2	P01282;P01282-2				656462
P01303	P01303				4.47387e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.58713e+07
P01591	P01591				1.21503e+07
P01593;P01594	P01593;P01594				1.46114e+07
P01599	P01599;A0A0C4DH72				3.44242e+06
P01602	P01602				4.63514e+06
P01619	P01619				3.10705e+08
P01700	P01700				4.59445e+07
P01701	P01701				2.39836e+07
P01705	P01705				1.81913e+06
P01706	P01706				3.90046e+06
P01709	P01706;P01709;P0DOX8				5.4455e+06
P01714	P01714				7.09157e+06
P01717	P01717				3.15184e+07
P01721	P01721				3.70741e+06
P01742	P01742				4.03289e+06
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				2.44564e+07
P01780	P01780				8.84734e+07
P01814	P01814				4.65499e+06
P01817	P01817				7.29838e+06
P01833	P01833				2.59436e+06
P01834	P01834				4.49416e+08
P01859	P01859;P01859-1				8.70546e+08
P01860	P01860;P01860-1				1.25592e+08
P01861;P01861-1	P01861;P01861-1				9.69455e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				3.37581e+07
P01876;P01876-1	P01876;P01876-1				3.71619e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				2.60135e+06
P01903	P01903;P01906				808700
P01911	P01911;P04440				1.07552e+06
P02452	P02452				1.85063e+07
P02461	P02461;P02461-2				5.24906e+06
P02462	P02462				1.779e+07
P02647	P02647				1.35108e+09
P02649	P02649				2.57626e+09
P02652	P02652				6.82403e+08
P02654	P02654				4.3233e+07
P02655	P02655				8.93755e+06
P02656	P02656				6.26733e+07
P02671	P02671;P02671-2				2.45409e+08
P02675	P02675				1.69711e+08
P02679;P02679-2	P02679;P02679-2				9.73766e+07
P02741	P02741				3.6303e+06
P02743	P02743				8.49684e+06
P02745	P02745				4.94798e+07
P02746	P02746				1.15966e+08
P02747	P02747				1.57036e+08
P02748	P02748				1.60535e+07
P02749	P02749				6.07258e+07
P02750	P02750				1.3319e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				1.08925e+08
P02753	P02753				2.57314e+08
P02760	P02760				4.28976e+07
P02763	P02763				4.00112e+09
P02765	P02765				4.59136e+08
P02766	P02766				5.81855e+09
P02768	P02768				2.15363e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				8.93142e+08
P02786	P02786				1.22247e+06
P02787	P02787				4.87222e+09
P02788;P02788-2	P02788;P02788-2				1.82898e+07
P02790	P02790				3.17588e+09
P02792	P02792				1.08987e+06
P02794	P02794				2.41954e+06
P03950	P03950				2.73547e+06
P03951	P03951;P03951-2				4.04547e+06
P03952	P03952				1.36415e+07
P04003	P04003				3.54109e+06
P04004	P04004				4.37427e+08
P04040	P04040				99738.9
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-3;P04062-4;P04062-5				1.95287e+06
P04066	P04066				4.57615e+06
P04070;P04070-2	P04070;P04070-2				4.01611e+06
P04075	P04075;P04075-2				1.47165e+07
P04080	P04080				2.0389e+06
P04083	P04083				59934.2
P04085;P04085-2	P04085;P04085-2				3.574e+06
P04114	P04114				1.78546e+07
P04156	P04156				2.602e+08
P04179;P04179-4	P04179;P04179-2;P04179-3;P04179-4				3.88537e+06
P04180	P04180				1.5881e+07
P04196	P04196				7.43014e+07
P04211	P04211;A0A075B6I9				2.03926e+07
P04216	P04216				1.52035e+08
P04217	P04217;P04217-2				3.18581e+08
P04217-2	P04217-2				4.79094e+06
P04264	P04264				1.20657e+06
P04271	P04271				642729
P04275	P04275				3.03729e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				1.71204e+06
P04350;P07437;P68371	P04350;P07437;P68371				398305
P04406	P04406;P04406-2				1.53928e+07
P04430	P04430				279998
P04439-2	P01893;P04439;P04439-2				1.12219e+06
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				920306
P04792	P04792				443183
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q7L7L0;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				1.73344e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				218339
P05026;P05026-2	P05026;P05026-2				718505
P05060	P05060				3.40749e+08
P05062	P05062				450530
P05067;P05067-11;P05067-7;P05067-8;P05067-9	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				3.268e+08
P05090	P05090				2.17434e+09
P05109	P05109				668177
P05121	P05121				447667
P05154	P05154				2.07936e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				5.96775e+08
P05156	P05156				3.28634e+07
P05160	P05160				1.57651e+06
P05362	P05362				1.29678e+06
P05408;P05408-2	P05408;P05408-2				1.00357e+08
P05413	P05413				1.96012e+06
P05451;P48304	P05451;P48304				249876
P05452	P05452				6.33581e+07
P05543	P05543				2.1219e+07
P05546	P05546				8.32476e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.21233e+06
P05937	P05937;P05937-2				3.36727e+06
P06276	P06276				3.22637e+06
P06307	P06307				2.10855e+07
P06310	P06310				6.54056e+07
P06312	P06312				1.05799e+08
P06396	P06396;P06396-2;P06396-3;P06396-4				5.35154e+08
P06396-2	P06396-2				2.124e+06
P06681	P06681;P06681-2;P06681-3				3.34447e+07
P06702	P06702				1.50623e+06
P06703	P06703				1.43972e+06
P06727	P06727				1.31388e+08
P06733	P06733;P06733-2				4.77247e+06
P06744;P06744-2	P06744;P06744-2				2.53113e+06
P06865	P06865				6.74787e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				1.24547e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.02743e+07
P07148	P07148;Q9NQV6-6				191838
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				1.92985e+07
P07225	P07225				5.10487e+07
P07237	P07237				1.39623e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				224828
P07311	P07311				1.13209e+06
P07333	P07333;P07333-2				3.23868e+07
P07339	P07339				9.44453e+07
P07357	P07357				2.15075e+07
P07358	P07358				1.56628e+07
P07360	P07360				1.31215e+07
P07492	P07492;P07492-2;P07492-3				358561
P07585	P07585;P07585-4				1.83775e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				8.11085e+07
P07686	P07686				5.96031e+06
P07711	P07711;P07711-3				8.53748e+06
P07737	P07737				2.84155e+06
P07858	P07858				1.91139e+07
P07900;P07900-2	P07900;P08238;P07900-2				449784
P07942	P07942				3.20963e+06
P07951;P07951-2;P07951-3	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				785504
P07996	P07996;P07996-2				2.81803e+06
P07998	P07998				1.31301e+07
P08123	P08123				2.09812e+07
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				8.49585e+06
P08185	P08185				1.02346e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				1.41446e+07
P08253	P08253;P08253-2;P08253-3				1.75313e+07
P08294	P08294				8.01644e+07
P08493-2	P08493;P08493-2				5.2535e+07
P08571	P08571				1.23952e+08
P08572	P08572				2.94338e+06
P08581;P08581-2	P08581;P08581-2				524266
P08582	P08582				4.83778e+06
P08603	P08603				1.38848e+08
P08637	P08637				3.88066e+06
P08670	P08670;P17661				5.64416e+06
P08697	P08697;P08697-2				3.12277e+08
P08758	P08758				1.65166e+06
P09104	P09104;P09104-2				4.80307e+06
P09172	P09172				483483
P09211	P09211				2.32662e+06
P09382	P09382				8.54138e+06
P09417;P09417-2	P09417;P09417-2				4.6579e+06
P09486	P09486				5.48956e+07
P09603	P09603;P09603-2;P09603-3				2.97761e+07
P09619	P09619				3.21267e+06
P09622;P09622-3	P09622;P09622-2;P09622-3				504369
P09668	P09668				7.70465e+06
P09871	P09871				9.54901e+07
P09936	P09936				1.32969e+06
P09958	P09958				2.88257e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				5.40462e+06
P09972	P04075;P09972;P04075-2				9.43687e+06
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.19809e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				7.10381e+08
P0C6S8	P0C6S8				1.06233e+06
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				5.18373e+07
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				1.39799e+06
P0DMQ5	P0DMQ5				1.21953e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				1.4424e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				4.63139e+08
P0DOX3	P0DOX3				1.85521e+07
P0DOX5	P0DOX5				4.06144e+09
P0DOX7	P01834;P0DOX7				2.35569e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				6.07836e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				731053
P0DP58	P0DP58				8.02772e+07
P0DTE1	P0DTE1				1.73698e+06
P10124	P10124				4.50807e+06
P10153	P10153				1.4116e+07
P10253	P10253				3.19377e+06
P10321;P10321-2	P10321;P10321-2				1.48754e+06
P10412;P16402;P16403	P10412;P16402;P16403				366898
P10451-3	P10451-3				2.71354e+07
P10451-5	P10451;P10451-4;P10451-5				2.85384e+08
P10451;P10451-4	P10451;P10451-4				2.33197e+06
P10586;P10586-2	P10586;P10586-2				4.80301e+06
P10599	P10599;P10599-2				8.65948e+06
P10619;P10619-2	P10619;P10619-2				818271
P10636;P10636-2;P10636-3;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8;P10636-9	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				336472
P10643	P10643				6.73803e+07
P10644;P10644-2	P10644;P10644-2				245110
P10645	P10645				1.44237e+08
P10721;P10721-2	P10721;P10721-2				2.42212e+06
P10745	P10745				421614
P10768	P10768				1.1425e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				3.65096e+09
P11021	P11021				4.97666e+06
P11047	P11047				2.02677e+06
P11117	P11117				1.55522e+06
P11142	P11142				1.43356e+06
P11226	P11226				103074
P11279	P11279;P11279-2				5.60721e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				9.01956e+06
P11464-4	P11464-4				3.08923e+06
P11597	P11597;P11597-2				1.21255e+06
P11684	P11684				2.05097e+06
P11717	P11717				2.50337e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				329395
P12109	P12109				2.37636e+07
P12110	P12110;P12110-2;P12110-3				2.86468e+06
P12111	P12111;P12111-2;P12111-4				1.24917e+07
P12111-4	P12111-4				580706
P12259	P12259				1.29292e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				823875
P12273	P12273				383418
P12277	P12277				851869
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				4.48122e+06
P12821	P12821;P12821-2				676778
P12830;P12830-2	P12830;P12830-2				928283
P12955;P12955-2	P12955;P12955-2;P12955-3				1.09878e+06
P13284	P13284				1.86338e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				2.90628e+07
P13489	P13489				589839
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				871871
P13521	P13521				3.82434e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				9.37477e+07
P13591-3	P13591-1;P13591-3;P13591-4				5.39341e+06
P13598	P13598				1.89419e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				6.79423e+06
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				1.64448e+06
P13645	P13645				2.84241e+06
P13667	P13667				412140
P13671	P13671				3.15863e+07
P13693	P13693				154198
P13747	P13747				1.32073e+06
P13796	P13796;P13796-2				4.22753e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				235345
P13987;P13987-2	P13987;P13987-2				3.62412e+07
P14136;P14136-2;P14136-3	P14136;P14136-3;P14136-2				483308
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				872501
P14151;P14151-2	P14151;P14151-2				3.87984e+06
P14174	P14174				5.78086e+06
P14207	P14207				2.31491e+06
P14209;P14209-3	P14209;P14209-3				1.30042e+06
P14314-2	P14314;P14314-2				5.33003e+06
P14324;P14324-2	P14324;P14324-2				309560
P14384	P14384				1.13581e+06
P14415	P14415				1.46626e+06
P14543	P14543;P14543-2				2.08972e+07
P14550	P14550				452739
P14618-2	P14618;P14618-2;P14618-3				2.24392e+07
P14621	P14621				1.99846e+06
P14625	P14625;Q58FF3				5.81571e+06
P14778	P14778				116476
P15086	P15085;P15086				1.22242e+06
P15090	P15090				1.63755e+06
P15121	C9JRZ8;P15121;C9JRZ8-2				275701
P15144	P15144				1.15726e+06
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				4.58081e+06
P15169	P15169				3.81863e+06
P15289;P15289-2	P15289;P15289-2				1.92068e+06
P15291;P15291-2	P15291;P15291-2				3.64892e+06
P15502;P15502-1;P15502-10;P15502-12;P15502-13;P15502-2;P15502-4;P15502-5;P15502-6;P15502-7;P15502-9	P15502;P15502-1;P15502-10;P15502-12;P15502-13;P15502-2;P15502-4;P15502-5;P15502-6;P15502-7;P15502-9				957494
P15509;P15509-2;P15509-3;P15509-5;P15509-7	P15509;P15509-3;P15509-2;P15509-5;P15509-7;P15509-8				2.54063e+06
P15531;P15531-2	P15531;P22392;P22392-2;P15531-2				1.88415e+06
P15586;P15586-2	P15586;P15586-2				1.36564e+07
P16035	P16035				4.383e+07
