Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B8_CSF_828-15.mzML
A6NLU5	A6NLU5				5.74459e+06
A6NMY6;P07355;P07355-2	A6NMY6;P07355;P07355-2				469984
A8MTW9	A8MTW9				2.62787e+06
B4DS77;B4DS77-2;B4DS77-3	B4DS77;B4DS77-2;B4DS77-3				237487
B9A064;P0DOX8	B9A064;P0DOX8				1.24522e+08
C9JVW0	C9JVW0				4.37051e+06
E2RYF7	E2RYF7				1.72363e+06
I3L3R5	I3L3R5				1.21572e+06
O00115;O00115-2	O00115;O00115-2				6.01993e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				2.19045e+07
O00187;O00187-2	O00187;O00187-2				918663
O00264	O00264;O15173;O15173-2				2.86721e+06
O00299	O00299				432840
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				1.6725e+06
O00391	O00391;O00391-2				1.40523e+07
O00451	O00451;O00451-2;O00451-3				1.21445e+07
O00461	O00461				3.514e+06
O00462	O00462				6.52245e+06
O00468-6	O00468-6;O00468-7				1.1024e+07
O00533	O00533;O00533-2				1.89743e+08
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				871446
O00584	O00584				1.03192e+07
O00754;O00754-2	O00754;O00754-2				2.59696e+06
O14498	O14498				5.10449e+07
O14514	O14514				4.57617e+06
O14522	O14522;O14522-1				1.94197e+06
O14525;O14525-2;O14525-3	O14525;O14525-2;O14525-3				621242
O14594	O14594				1.3972e+08
O14668;O14668-2	O14668;O14668-2				1.40745e+06
O14672	O14672				5.13839e+06
O14773	O14773				1.34843e+07
O14786;O14786-2;O14786-3	O14786;O14786-2;O14786-3				5.27679e+06
O14791-2	O14791;O14791-2;O14791-3				6.43273e+06
O14793	O14793				1.0508e+06
O14917;O14917-2	O14917;O14917-2				3.3551e+06
O15031	O15031				1.70838e+07
O15041;O15041-2	O15041;O15041-2				524054
O15197;O15197-3	O15197;O15197-3				5.71208e+06
O15204;O15204-2	O15204;O15204-2				1.02414e+06
O15230	O15230				1.57882e+06
O15232;O15232-2	O15232;O15232-2				1.44687e+06
O15240	O15240				1.32787e+08
O15335	O15335				3.47843e+06
O15354	O15354				2.27088e+07
O15394	O15394;O15394-2				3.79306e+07
O15400;O15400-2	O15400;O15400-2				452905
O15466;O15466-2	O15466;O15466-2				991831
O15540;O15540-2	O15540;O15540-2				2.3332e+06
O43155	O43155				386552
O43157	O43157;O43157-2;O43157-3				1.40619e+06
O43173	O43173				3.55526e+06
O43240	O43240				965782
O43278;O43278-2	O43278;O43278-2				951173
O43286	O43286				1.26503e+06
O43291	O43291				7.68102e+06
O43300	O43300				2.39751e+06
O43405;O43405-2	O43405;O43405-2				1.89196e+07
O43491;O43491-4	O43491;O43491-4				260084
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				2.70772e+07
O43504	O43504				851549
O43505	O43505				4.03426e+08
O43508-2	O43508;O43508-2				1.52211e+06
O43529	O43529				6.91091e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				1.17712e+07
O43567	O43567;O43567-2				4.76657e+07
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				602375
O43736;O43736-2	O43736;O43736-2				1.51406e+06
O43827	O43827				3.89739e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				608341
O43854;O43854-2	O43854;O43854-2				89131.1
O43866	O43866				1.7025e+06
O43897;O43897-2	O43897;O43897-2				1.34023e+06
O43909	O43909				542655
O43916	O43916				2.99809e+06
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				4.94293e+06
O60242	O60242				2.47988e+06
O60243	O60243				2.01099e+06
O60245;O60245-2	O60245;O60245-2				2.37244e+06
O60279	O60279				2.01835e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				4.34752e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				945762
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				3.1429e+06
O60476	O60476				2.12829e+06
O60477	O60477;O60477-3				300474
O60512	O60512				909843
O60565	O60565				709153
O60568	O60568				7.1303e+06
O60613	O60613				1.57373e+06
O60883	O60883				1.05804e+08
O60888-3	O60888;O60888-2;O60888-3				6.11082e+07
O60939	O60939				3.93053e+06
O75051;O75051-2	O75051;O75051-2				748848
O75063	O75063				1.60721e+06
O75071	O75071				5.64427e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				5.66118e+06
O75078	O75078;O75078-2				3.70786e+06
O75083	O75083;O75083-3				2.70621e+06
O75084;Q14332	O75084;Q14332				414961
O75144;O75144-2	O75144;O75144-2;O75144-3				1.57923e+07
O75173;O75173-2	O75173;O75173-2				9.3082e+06
O75223	O75223;O75223-3				972134
O75326	O75326;O75326-2				2.5077e+07
O75339	O75339				443276
O75347	O75347;O75347-2				632997
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				930521
O75368	O75368				1.49974e+06
O75487;O75487-2	O75487;O75487-2				109297
O75493	O75493				5.778e+06
O75503	O75503				2.34933e+06
O75509	O75509				2.2054e+07
O75629	O75629				881347
O75636;O75636-2	O75636;O75636-2				613340
O75711	O75711				1.30355e+08
O75752	O75752				6.06044e+06
O75781;O75781-2	O75781;O75781-2				2.26517e+06
O75787;O75787-2	O75787;O75787-2				2.64786e+07
O75874	O75874				649209
O75882-2;O75882-3	O75882;O75882-2;O75882-3				9.96044e+06
O75973	O75973				263799
O75976	O75976				2.19694e+06
O76061	O76061				3.74395e+06
O76070	O76070				1.1209e+06
O94760	O94760				8.87735e+06
O94766	O94766;Q9NPZ5				1.78143e+06
O94769	O94769;O94769-2				5.3292e+06
O94772;O94772-2	O94772;O94772-2				7.38704e+07
O94779;O94779-2;O94779-4	O94779;O94779-2;O94779-4				1.19399e+06
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				3.51364e+07
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				2.20358e+06
O94910	O94910;O94910-2				6.88562e+06
O94919	O94919				2.51972e+07
O94933	O94933				1.0129e+06
O94973;O94973-2	O94973;O94973-2				198813
O94985	O94985				1.45994e+06
O94985-2	O94985;O94985-2				1.92701e+08
O94991	O94991;O94991-2				4.82699e+06
O95084;O95084-2	O95084;O95084-2				2.50259e+06
O95156	O95156				425465
O95157	O95157				725931
O95158	O95158				1.19369e+07
O95159	O95159				902134
O95185;O95185-2	O95185;O95185-2				1.45434e+06
O95196;O95196-2	O95196;O95196-2				9.48342e+06
O95206;O95206-2	O95206;O95206-2				3.86872e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				257470
O95390	O95390				2.16557e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				5.9227e+06
O95445	O95445;O95445-2				1.56859e+07
O95445-2	O95445-2				174485
O95450;O95450-2	O95450;O95450-2				1.28227e+06
O95467	O95467				1.47734e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				1.07723e+06
O95497	O95497				439298
O95502	O95502				1.06183e+08
O95633;O95633-2	O95633;O95633-2				1.79618e+06
O95841	O95841;Q9UKU9;Q9UKU9-2				1.07791e+06
O95865	O95865				1.08676e+06
O95881	O95881				74298.4
O95967	O95967				6.59509e+06
O95970;O95970-3	O95970;O95970-3				314802
O95980	O95980				5.60499e+06
P00338;P00338-3	P00338;P00338-3;P00338-4				1.37138e+07
P00352	P00352				635038
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3;P00390-4;P00390-5				4.49941e+06
P00441	P00441				3.24783e+08
P00450	P00450				1.8796e+08
P00488	P00488				1.07283e+06
P00492	P00492				2.21997e+06
P00505	P00505;P00505-2				5.9488e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				1.17241e+06
P00558	P00558;P00558-2				4.84804e+06
P00734	P00734				3.91982e+07
P00736	P00736				7.10842e+07
P00738;P00738-2	P00738;P00738-2				1.11183e+08
P00739	P00739;P00739-2				6.50131e+07
P00740;P00740-2	P00740;P00740-2				4.64981e+06
P00742	P00742				1.31563e+07
P00746	P00746				1.67657e+07
P00747	P00747				5.71884e+07
P00748	P00748				2.34181e+07
P00751	P00751;P00751-2				9.7599e+07
P00915	P00915				1.01541e+07
P00918	P00918				1.76389e+06
P01008	P01008				2.63674e+08
P01009	P01009;P01009-2;P01009-3				3.16172e+09
P01011	P01011				8.46218e+08
P01019	P01019				3.69802e+08
P01023	P01023				4.05296e+08
P01024	P01024				4.60139e+08
P01031	P01031				1.99818e+07
P01033	P01033				3.72818e+07
P01034	P01034				3.11655e+09
P01040	P01040				589628
P01042	P01042;P01042-2;P01042-3				1.30018e+08
P01042-2;P01042-3	P01042-2;P01042-3				5.21975e+07
P01127;P01127-2	P01127;P01127-2				3.24841e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				475423
P01210	P01210				5.84303e+07
P01213	P01213				3.37248e+06
P01236	P01236				698417
P01258;P01258-2	P01258;P06881;P10092;P01258-2				652275
P01282;P01282-2	P01282;P01282-2				1.27618e+06
P01303	P01303				1.08804e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				8.65011e+06
P01591	P01591				2.09169e+06
P01593;P01594	P01593;P01594				1.99652e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				1.6936e+07
P01599	P01599;A0A0C4DH72				3.23546e+06
P01619	P01619				2.809e+08
P01700	P01700				3.11231e+07
P01701	P01701				1.03493e+07
P01705	P01705				933442
P01706	P01706				1.04743e+06
P01709	P01706;P01709;P0DOX8				1.2329e+07
P01714	P01714				2.16605e+06
P01715	P01715;A0A075B6K4				684900
P01717;P01718	P01717;P01718				9.64836e+06
P01742	P01742				1.14174e+07
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				8.10704e+06
P01780	P01780				4.92088e+07
P01817	P01817				5.94272e+06
P01833	P01833				855846
P01834	P01834				4.83784e+08
P01859	P01859;P01859-1				9.94081e+08
P01860	P01860;P01860-1				2.19103e+07
P01861;P01861-1	P01861;P01861-1				1.33165e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.86055e+07
P01876;P01876-1	P01876;P01876-1				2.05327e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				2.23439e+06
P01903	P01903;P01906				586167
P01911	P01911				1.8925e+06
P02042	P02042				9.30946e+06
P02144	P02144				1.04855e+06
P02452	P02452				1.21271e+07
P02461	P02461;P02461-2				5.31557e+06
P02462	P02462				105664
P02533	P02533;P08727;P08779;P19012;Q04695;P19012-2				743745
P02647	P02647				1.80858e+09
P02649	P02649				6.61936e+09
P02652	P02652				4.57646e+08
P02654	P02654				6.84972e+07
P02655	P02655				1.16986e+07
P02656	P02656				7.79736e+07
P02671;P02671-2	P02671;P02671-2				1.83908e+08
P02675	P02675				7.17382e+07
P02679;P02679-2	P02679;P02679-2				5.24686e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				201238
P02741	P02741;P02741-2				1.31644e+06
P02743	P02743				4.73307e+06
P02745	P02745				4.80911e+07
P02746	P02746				7.98972e+07
P02747	P02747				5.12123e+07
P02748	P02748				2.43442e+07
P02749	P02749				7.91049e+07
P02750	P02750				9.63771e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				2.78823e+08
P02753	P02753				1.61567e+08
P02760	P02760				5.55651e+07
P02763	P02763				1.21122e+09
P02765	P02765				3.06959e+08
P02766	P02766				4.87974e+09
P02768	P02768				1.34877e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				2.91073e+08
P02786	P02786				975110
P02787	P02787				4.75985e+09
P02788;P02788-2	P02788;P02788-2				2.02897e+06
P02790	P02790				1.12521e+09
P02792	P02792				5.45287e+06
P02794	P02794				4.62335e+06
P03950	P03950				1.73291e+06
P03951;P03951-2	P03951;P03951-2				3.86313e+06
P03952	P03952				7.88525e+06
P04003	P04003				3.4856e+06
P04004	P04004				2.10055e+08
P04040	P04040				1.01035e+06
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				1.94769e+06
P04066	P04066				1.21237e+07
P04070;P04070-2	P04070;P04070-2				3.69845e+06
P04075	P04075;P04075-2				3.02432e+07
P04080	P04080				4.08303e+06
P04085;P04085-2	P04085;P04085-2				7.49357e+06
P04114	P04114				3.24895e+07
P04156	P04156				3.41951e+08
P04179;P04179-4	P04179;P04179-2;P04179-3;P04179-4				6.67259e+06
P04180	P04180				3.37098e+07
P04196	P04196				6.41551e+07
P04216	P04216				4.01669e+08
P04217	P04217;P04217-2				1.49318e+08
P04217-2	P04217-2				3.91058e+06
P04264	P04259;P04264				1.59615e+07
P04271	P04271				1.0716e+06
P04275	P04275				4.07587e+06
P04278	P04278;P04278-5				3.34451e+06
P04406	P04406;P04406-2				3.75497e+07
P04430	P04430				4.02238e+06
P04439;P04439-2	P01893;P04439;P04439-2				1.17412e+06
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				1.34142e+06
P04792	P04792				1.67764e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				407602
P05026;P05026-2	P05026;P05026-2				836962
P05060	P05060				1.95919e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				4.78062e+08
P05090	P05090				2.7322e+09
P05109	P05109				571014
P05121	P05121				448702
P05154	P05154				1.06579e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				4.78526e+08
P05156	P05156				3.53329e+07
P05160	P05160				1.33471e+06
P05362	P05362				1.82603e+06
P05408;P05408-2	P05408;P05408-2				2.74714e+08
P05413	P05413				1.62568e+07
P05451;P48304	P05451;P48304				191141
P05452	P05452				7.1451e+07
P05543	P05543				2.4875e+07
P05546	P05546				3.5187e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.90295e+06
P05937	P05937;P05937-2				5.43508e+06
P05997	P05997				1.09392e+06
P06276	P06276				2.74973e+06
P06280	P06280				518510
P06307	P06307				2.3962e+07
P06310	P06310				6.80679e+07
P06312	P06312				4.57073e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				5.21378e+08
P06396-2	P06396-2				1.85605e+06
P06681	P06681;P06681-2;P06681-3				2.08219e+07
P06702	P06702				1.51484e+06
P06703	P06703				5.17226e+06
P06727	P06727				1.96571e+08
P06733	P06733;P06733-2				6.23918e+06
P06744;P06744-2	P06744;P06744-2				4.69854e+06
P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P67936;P67936-2	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				1.35758e+06
P06865	P06865				7.83332e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				3.68332e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.59196e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				3.53479e+07
P07196	P07196				327352
P07225	P07225				7.48611e+07
P07237	P07237				1.114e+06
P07311	P07311				2.88798e+06
P07333	P07333;P07333-2				3.53928e+07
P07339	P07339				6.98721e+07
P07357	P07357				1.25938e+07
P07358	P07358				1.57643e+07
P07359	P07359				454772
P07360	P07360				1.00208e+07
P07437;P68371	P04350;P07437;P68371				546618
P07451	P07451				206294
P07492	P07492;P07492-2;P07492-3				1.48299e+06
P07585	P07585;P07585-4				1.45906e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				4.17917e+07
P07686	P07686				5.39971e+06
P07711	P07711;P07711-3				1.50172e+07
P07737	P07737				5.16035e+06
P07858	P07858				3.46076e+07
P07900;P07900-2	P07900;P07900-2				1.12259e+06
P07942	P07942				3.3278e+06
P07996	P07996;P07996-2				5.08755e+06
P07998	P07998				1.49333e+07
P08123	P08123				1.37743e+07
P08133;P08133-2	P08133;P08133-2				105781
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				1.25557e+07
P08185	P08185				6.28586e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				4.90816e+06
P08238	P08238;Q58FF7				873117
P08253	P08253;P08253-2;P08253-3				3.28954e+07
P08294	P08294				1.07693e+08
P08493-2	P08493;P08493-2				1.19686e+08
P08519	P08519				3.37259e+06
P08571	P08571				1.17883e+08
P08572	P08572				5.9072e+06
P08581;P08581-2	P08581;P08581-2				650883
P08582	P08582				676019
P08603	P08603				9.36597e+07
P08637	P08637				3.22059e+06
P08670	P08670;P17661				5.67931e+06
P08697	P08697;P08697-2				1.19429e+08
P08758	P08758				2.59853e+06
P08949;P08949-2	P08949;P08949-2				11929.3
P09104	P09104;P09104-2				1.08525e+07
P09172	P09172				672496
P09211	P09211				4.35838e+06
P09382	P09382				8.29369e+06
P09417;P09417-2	P09417;P09417-2				6.06534e+06
P09486	P09486				7.07237e+07
P09603	P09603;P09603-2;P09603-3				3.10668e+07
P09619	P09619;P09619-2				3.62882e+06
P09622	P09622;P09622-2				1.37023e+06
P09668	P09668				1.11692e+07
P09871	P09871				1.07227e+08
P09936	P09936				4.69725e+06
P09958	P09958				2.16418e+06
P09960;P09960-4	P09960;P09960-4				797532
P09972	P04075;P09972;P04075-2				2.23106e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.39561e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				5.6038e+08
P0C6S8	P0C6S8				1.50656e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				7.17788e+07
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				871663
P0DMQ5	P0DMQ5				1.61234e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				3.95673e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				1.47904e+08
P0DOX3	P0DOX3				7.78939e+06
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				1.99436e+09
P0DOX7	P01834;P0DOX7				1.08809e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				1.60277e+08
P0DP08	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				2.45003e+07
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				2.04159e+06
P0DP58	P0DP58				1.26485e+08
P0DPH7;P0DPH7-2;P0DPH8;P68363;Q71U36;Q71U36-2;Q9BQE3	P0DPH7;P0DPH8;P68363;P68366;Q6PEY2;Q71U36;Q9BQE3;Q9NY65;P0DPH7-2;P68363-2;P68366-2;Q71U36-2;Q9NY65-2				436477
P0DTE1	P0DTE1				1.13164e+06
P10124	P10124				3.52999e+06
P10153	P10153				7.6528e+06
P10253	P10253				2.49685e+06
P10451-3	P10451-3				2.43554e+07
P10451-5	P10451;P10451-4;P10451-5				2.49801e+08
P10451;P10451-4	P10451;P10451-4				1.61441e+06
P10586;P10586-2	P10586;P10586-2				1.05449e+07
P10599	P10599;P10599-2				1.4155e+07
P10619;P10619-2	P10619;P10619-2				589103
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7				1.99783e+06
P10643	P10643				8.41367e+07
P10644;P10644-2	P10644;P10644-2				537519
P10645	P10645				3.12989e+08
P10721;P10721-2	P10721;P10721-2				2.81455e+06
P10745	P10745				1.70787e+06
P10768	P10768				2.47545e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				4.91206e+09
P10915	P10915				118500
P11021	P11021				6.62996e+06
P11047	P11047				7.03862e+07
P11117	P11117				2.58237e+06
P11142	P11142				7.92061e+06
P11215;P11215-2	P11215;P11215-2				381866
P11226	P11226				424694
P11279	P11279;P11279-2				8.77594e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				3.28136e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.49582e+07
P11464-4	P11464-4				3.65214e+06
P11597;P11597-2	P11597;P11597-2				1.85185e+06
P11717	P11717				1.15259e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				648991
P12109	P12109				2.38664e+07
P12110	P12110;P12110-2;P12110-3				2.53837e+06
P12111	P12111;P12111-2;P12111-4				5.11617e+06
P12111-4	P12111-4				707962
P12259	P12259				8.97342e+06
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.19697e+06
P12277	P12277				2.02197e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				3.41136e+06
P12821;P12821-2	P12821;P12821-2				859905
P12830;P12830-2	P12830;P12830-2				1.21744e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				581938
P13284	P13284				1.65726e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				3.53331e+07
P13489	P13489				720763
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				1.41312e+06
P13521	P13521				9.61555e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				1.82819e+08
P13591-3	P13591-1;P13591-3;P13591-4				2.17608e+07
P13598	P13598				3.61178e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				1.74634e+07
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				517569
P13639	P13639;Q15029;Q15029-2;Q15029-3				482862
P13645	P13645				4.73991e+06
P13647	P13647				929778
P13667	P13667				996749
P13671	P13671				1.60228e+07
P13693	P13693				110092
P13796	P13796				3.92862e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				693960
P13987;P13987-2	P13987;P13987-2				7.72042e+07
P14136	P14136				1.48548e+06
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				1.82822e+06
P14151;P14151-2	P14151;P14151-2				3.54453e+06
P14174	P14174				8.44056e+06
P14207	P14207				5.61937e+06
P14209;P14209-3	P14209;P14209-3				1.02423e+06
P14314-2	P14314;P14314-2				1.04425e+07
P14324;P14324-2	P14324;P14324-2				659734
P14384	P14384				1.05023e+06
P14415	P14415				3.43229e+06
P14543	P14543;P14543-2				6.6731e+06
P14618-2	P14618;P14618-2;P14618-3				4.19882e+07
P14618;P14618-3	P14618;P14618-3				727163
P14621	P14621				4.02389e+06
P14625	P14625;Q58FF3				4.42714e+06
P15086	P15085;P15086				2.41033e+06
P15090	P15090				2.13792e+06
P15121	P15121				2.03106e+06
P15144	P15144				754365
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				3.67923e+06
P15169	P15169				996192
P15259	P15259				228278
P15289;P15289-2	P15289;P15289-2				2.44498e+06
P15291;P15291-2	P15291;P15291-2				5.15491e+06
P15502-1;P15502-2;P15502-4;P15502-5	P15502-1;P15502-2;P15502-4;P15502-5				4.08837e+06
P15509;P15509-2;P15509-3;P15509-5;P15509-7	P15509;P15509-3;P15509-2;P15509-5;P15509-7;P15509-8				1.61528e+06
P15586;P15586-2	P15586;P15586-2				2.24323e+06
