Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C8_CSF_840-14.mzML
P00736	P00736				9.54573e+07
P00738	P00738;P00738-2				1.23228e+09
P00739	P00739;P00739-2				4.67125e+08
P00740;P00740-2	P00740;P00740-2				7.24385e+06
P00742	P00742				1.12209e+07
P00746	P00746				1.51297e+07
P00747	P00747				9.49619e+07
P00748	P00748				2.0569e+07
P00751	P00751;P00751-2				1.13165e+08
P00915	P00915				522603
P00918	P00918				107544
P01008	P01008				4.33861e+08
P01009	P01009;P01009-2;P01009-3				4.42426e+09
P01011	P01011				1.75271e+09
P01019	P01019				6.0171e+08
P01023	P01023				3.19761e+08
P01024	P01024				5.67367e+08
P01031	P01031				2.19145e+07
P01033	P01033				5.18184e+07
P01034	P01034				2.16395e+09
P01036;P01037	P01036;P01037				1.15042e+06
P01040	P01040				1.44783e+06
P01042	P01042;P01042-2;P01042-3				1.58235e+08
P01042-2;P01042-3	P01042-2;P01042-3				5.12422e+07
P01127;P01127-2	P01127;P01127-2				2.66282e+07
P01210	P01210				8.52484e+07
P01213	P01213				2.81158e+06
P01236	P01236				448774
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				1.07135e+06
P01282;P01282-2	P01282;P01282-2				1.25079e+06
P01303	P01303				1.40341e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.07227e+07
P01591	P01591				6.24798e+06
P01593;P01594	P01593;P01594				8.73511e+06
P01599	P01599;A0A0C4DH72				5.54424e+06
P01602	P01602				7.49037e+06
P01619	P01619				1.7091e+08
P01700	P01700				3.96056e+07
P01701	P01701				2.37816e+07
P01706	P01706				2.44281e+06
P01709	P01706;P01709;P0DOX8				5.11085e+06
P01714	P01714				5.51166e+06
P01717	P01717				5.6775e+07
P01721	P01721				2.17252e+06
P01742	P01742				3.56956e+06
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				1.36385e+07
P01780	P01780				8.81437e+07
P01814	P01814				3.40928e+06
P01817	P01817				3.5521e+06
P01833	P01833				2.70992e+06
P01834	P01834				2.24759e+08
P01859;P01859-1	P01859;P01859-1				5.41543e+08
P01860;P01860-1	P01860;P01860-1				6.84093e+07
P01861;P01861-1	P01861;P01861-1				2.81741e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				2.17333e+07
P01876;P01876-1	P01876;P01876-1				3.04955e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				4.82115e+06
P01903;P01906	P01903;P01906				183002
P01911;P04440	P01911;P04440				1.39112e+06
P02042	P02042				1.66455e+06
P02144	P02144				1.44747e+06
P02452	P02452				1.67e+07
P02461	P02461;P02461-2				8.71874e+06
P02533	P02533;P08727;P08779;P19012;Q04695;P19012-2				5.32142e+06
P02647	P02647				3.44195e+09
P02649	P02649				4.13275e+09
P02652	P02652				2.73409e+08
P02654	P02654				6.47591e+07
P02655	P02655				1.27881e+07
P02656	P02656				2.54525e+07
P02671	P02671;P02671-2				2.30888e+08
P02675	P02675				1.14669e+08
P02679;P02679-2	P02679;P02679-2				1.23063e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				164091
P02741	P02741				1.13817e+06
P02743	P02743				7.59785e+06
P02745	P02745				6.12364e+07
P02746	P02746				8.70549e+07
P02747	P02747				1.57907e+08
P02748	P02748				2.76218e+07
P02749	P02749				5.95471e+07
P02750	P02750				8.00587e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				2.85429e+08
P02753	P02753				2.3731e+08
P02760	P02760				8.11342e+07
P02763	P02763				2.03863e+09
P02765	P02765				3.52004e+08
P02766	P02766				5.33959e+09
P02768	P02768				1.4317e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				5.39483e+08
P02786	P02786				953676
P02787	P02787				2.89772e+09
P02788;P02788-2	P02788;P02788-2				3.22146e+06
P02790	P02790				2.19412e+09
P02792	P02792				2.42323e+06
P02794	P02794				2.7167e+06
P03950	P03950				2.07234e+06
P03951	P03951;P03951-2				1.64544e+06
P03952	P03952				1.04992e+07
P04003	P04003				2.925e+06
P04004	P04004				2.79662e+08
P04040	P04040				1.38552e+06
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				1.99877e+06
P04066	P04066				5.67559e+06
P04070;P04070-2	P04070;P04070-2				5.44047e+06
P04075	P04075;P04075-2				4.00925e+07
P04080	P04080				3.42679e+06
P04083	P04083				9551.72
P04085;P04085-2	P04085;P04085-2				5.58137e+06
P04114	P04114				5.75356e+07
P04156	P04156				2.25638e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				5.34224e+06
P04180	P04180				3.32832e+07
P04196	P04196				6.2608e+07
P04211	P04211;A0A075B6I9				2.06178e+07
P04216	P04216				4.70589e+08
P04217	P04217;P04217-2				1.75539e+08
P04217-2	P04217-2				2.4067e+06
P04264	P04259;P04264				1.23092e+08
P04271	P04271				993887
P04275	P04275				4.05748e+06
P04278	P04278;P04278-5				5.75525e+06
P04350;P07437;P68371	P04350;P07437;P68371				537328
P04406	P04406;P04406-2				4.00146e+07
P04430	P04430				1.57487e+06
P04439;P04439-2	P01893;P04439;P04439-2				2.91301e+06
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				1.45455e+06
P04792	P04792				814457
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				908599
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				590532
P05026;P05026-2	P05026;P05026-2				1.06701e+06
P05060	P05060				5.47504e+08
P05067;P05067-11;P05067-7;P05067-8;P05067-9	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				5.8984e+08
P05089;P05089-2;P05089-3	P05089;P05089-2;P05089-3				191044
P05090	P05090				2.77061e+09
P05107	P05107				91053.8
P05109	P05109				511173
P05121	P05121				974033
P05154	P05154				1.06264e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				3.9876e+08
P05156	P05156				3.27975e+07
P05160	P05160				1.11172e+06
P05362	P05362				1.14333e+06
P05408;P05408-2	P05408;P05408-2				2.04504e+08
P05413	P05413				7.12608e+06
P05452	P05452				5.96652e+07
P05543	P05543				3.19502e+07
P05546	P05546				5.09067e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.16938e+06
P05937	P05937;P05937-2				6.66296e+06
P05997	P05997				782077
P06276	P06276				5.12786e+06
P06280	P06280				2.12532e+06
P06307	P06307				4.68222e+07
P06310	P06310				5.04825e+07
P06312	P06312				8.84518e+07
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				3.28292e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				5.22719e+08
P06396-2	P06396-2				1.58011e+06
P06681	P06681;P06681-2;P06681-3				2.90218e+07
P06702	P06702				1.25244e+06
P06703	P06703				4.13072e+06
P06727	P06727				1.35673e+08
P06733	P06733;P06733-2				5.59225e+06
P06744;P06744-2	P06744;P06744-2				4.19438e+06
P06748;P06748-2;P06748-3	P06748;P06748-2;P06748-3				1.16772e+07
P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				923348
P06865	P06865				8.27958e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				3.18537e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.31961e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				2.80162e+07
P07196	P07196				1.35854e+06
P07225	P07225				5.41251e+07
P07237	P07237				1.04594e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				157906
P07311	P07311				2.65924e+06
P07333	P07333;P07333-2				3.95516e+07
P07339	P07339				8.32854e+07
P07357	P07357				2.50209e+07
P07358	P07358				2.18872e+07
P07360	P07360				1.31928e+07
P07492	P07492;P07492-2;P07492-3				1.10712e+06
P07585	P07585				1.54936e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				3.00566e+07
P07686	P07686				6.2206e+06
P07711	P07711;P07711-3				1.0434e+07
P07737	P07737				3.0683e+06
P07858	P07858				3.27138e+07
P07900;P07900-2	P07900;P07900-2				1.36372e+06
P07942	P07942				5.67168e+06
P07996	P07996;P07996-2				5.37687e+06
P07998	P07998				2.32986e+07
P08123	P08123				1.2329e+07
P08133;P08133-2	P08133;P08133-2				242207
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				1.05301e+07
P08185	P08185				8.97541e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				6.17583e+06
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				184985
P08238	P07900;P08238;P07900-2				1.66714e+06
P08253	P08253;P08253-2;P08253-3				1.77952e+07
P08294	P08294				8.80053e+07
P08493-2	P08493;P08493-2				3.78123e+07
P08571	P08571				1.33466e+08
P08572	P08572				4.59374e+06
P08581;P08581-2	P08581;P08581-2				2.23991e+06
P08582	P08582				516638
P08603	P08603				1.2073e+08
P08637	P08637				7.4129e+06
P08670	P08670;P17661				5.10862e+06
P08697	P08697;P08697-2				1.52297e+08
P08709;P08709-2	P08709;P08709-2				559379
P08758	P08758				1.3463e+06
P08779	P08779				487022
P09104	P09104;P09104-2				8.96688e+06
P09172	P09172				571461
P09211	P09211				4.1277e+06
P09382	P09382				9.50584e+06
P09417;P09417-2	P09417;P09417-2				4.04783e+06
P09486	P09486				7.91228e+07
P09603	P09603;P09603-2;P09603-3				3.47252e+07
P09619	P09619;P09619-2				3.64315e+06
P09622	P09622;P09622-2;P09622-3				3.4516e+06
P09668	P09668				1.90733e+07
P09871	P09871				9.51867e+07
P09936	P09936				4.53294e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				550989
P09972	P04075;P09972;P04075-2				1.84815e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.33492e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				7.34298e+08
P0C6S8	P0C6S8				1.60065e+06
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				8.42663e+07
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				572411
P0DMQ5	P0DMQ5				2.05722e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.54963e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				2.85285e+08
P0DOX3	P0DOX3				1.02821e+07
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				3.06526e+09
P0DOX7	P01834;P0DOX7				9.67479e+07
P0DOY2;P0DOY3	P0DOY2;P0DOY3				1.84781e+08
P0DP08	P0DP08				5.71028e+06
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.88219e+06
P0DP58	P0DP58				8.35283e+07
P0DTE1	P0DTE1				1.61207e+06
P10124	P10124				3.48274e+06
P10153	P10153				1.36365e+07
P10253	P10253				3.16805e+06
P10321;P10321-2	P10321;P10321-2				1.63873e+06
P10451-3	P10451-3				3.23662e+07
P10451-5	P10451;P10451-4;P10451-5				4.58943e+08
P10451;P10451-4	P10451;P10451-4				3.72538e+06
P10586;P10586-2	P10586;P10586-2				7.71276e+06
P10599	P10599;P10599-2				7.53402e+06
P10619;P10619-2	P10619;P10619-2				208837
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7				694341
P10643	P10643				5.96291e+07
P10644;P10644-2	P10644;P10644-2				556546
P10645	P10645				5.09345e+08
P10646	P10646				476492
P10721;P10721-2	P10721;P10721-2				3.26585e+06
P10745	P10745				338029
P10768	P10768				1.72271e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				3.98318e+09
P11021	P11021				7.95404e+06
P11047	P11047				2.26876e+06
P11117	P11117				1.8194e+06
P11137;P11137-3	P11137;P11137-3				120519
P11142	P11142				6.68488e+06
P11279	P11279;P11279-2				8.36571e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				1.88712e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.73195e+07
P11464-4	P11464-4				5.22317e+06
P11597	P11597;P11597-2				889700
P11717	P11717				1.74424e+07
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				282349
P12109	P12109				2.901e+07
P12110	P12110;P12110-2;P12110-3				2.99028e+06
P12111	P12111				199874
P12111-4	P12111;P12111-2;P12111-4				1.46554e+07
P12259	P12259				1.1471e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.14663e+06
P12273	P12273				509723
P12277	P12277				2.46518e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				4.72801e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				5.34707e+06
P12532;P12532-2	P12532;P17540;P12532-2				1.23968e+06
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				1.3668e+06
P12830;P12830-2	P12830;P12830-2				1.51655e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				1.58106e+06
P13284	P13284				1.48521e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				3.5478e+07
P13489	P13489				993011
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				2.64535e+06
P13521	P13521				5.43972e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				1.0118e+08
P13591-3	P13591-1;P13591-3;P13591-4				9.10852e+06
P13598	P13598				3.15826e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				1.60692e+07
