Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E8_CSF_693.mzML
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				218169
O95497	O95497				1.93933e+06
O95502	O95502				4.8708e+07
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-2;O95803-3				561145
O95865	O95865				318709
O95881	O95881				156060
O95897	O95897				234026
O95967	O95967				4.93544e+06
O95970;O95970-3	O95970;O95970-3				223739
P00338;P00338-3	P00338;P00338-3;P00338-4				1.86643e+06
P00352	P00352				280050
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				1.63455e+06
P00441	P00441				1.5959e+08
P00450	P00450				1.91114e+08
P00488	P00488				1.49129e+06
P00492	P00492				706510
P00505	P00505;P00505-2				2.98244e+06
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				839453
P00558	P00558;P00558-2				2.39122e+06
P00734	P00734				5.23311e+07
P00736	P00736				4.3166e+07
P00738	P00738;P00738-2				3.22108e+08
P00739	P00739;P00739-2				2.70126e+08
P00740;P00740-2	P00740;P00740-2				3.22855e+06
P00742	P00742				7.24484e+06
P00746	P00746				9.86173e+06
P00747	P00747				1.11135e+08
P00748	P00748				6.3869e+07
P00751	P00751;P00751-2				2.33917e+08
P01008	P01008				5.70214e+08
P01009	P01009;P01009-2;P01009-3				1.62438e+09
P01011	P01011				6.40112e+08
P01019	P01019				2.84093e+08
P01023	P01023;P20742;P20742-2				1.85071e+08
P01024	P01024				4.64754e+08
P01031	P01031				1.69486e+07
P01033	P01033				3.70102e+07
P01034	P01034				1.53869e+09
P01036;P01037	P01036;P01037				242889
P01040	P01040				2.4831e+06
P01042	P01042;P01042-2;P01042-3				1.45937e+08
P01042-2;P01042-3	P01042-2;P01042-3				7.34506e+07
P01127;P01127-2	P01127;P01127-2				1.12708e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				467104
P01210	P01210				6.48307e+07
P01213	P01213				1.98774e+06
P01236	P01236				300811
P01258;P01258-2;P06881	P01258;P06881;P01258-2				377387
P01282;P01282-2	P01282;P01282-2				121692
P01303	P01303				4.73777e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				8.90009e+06
P01591	P01591				9.28072e+06
P01593;P01594	P01593;P01594				7.29676e+06
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				1.58719e+07
P01599	P01599;A0A0C4DH72				2.27333e+06
P01619	P01619				3.05902e+08
P01700	P01700				3.52147e+07
P01701	P01701;P01714				1.32856e+07
P01705	P01705				2.33838e+06
P01709	P01706;P01709;P0DOX8				2.67532e+06
P01714	P01714				5.74447e+06
P01715	P01715;A0A075B6K4				3.52858e+06
P01717	P01717				3.65199e+07
P01721	P01721				1.71497e+06
P01742	P01742				9.44299e+06
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				2.9054e+07
P01780	P01780				7.22827e+07
P01814	P01814				1.98196e+06
P01817	P01817				4.4753e+06
P01833	P01833				1.40126e+06
P01834	P01834				1.43666e+08
P01859;P01859-1	P01859;P01859-1				1.04382e+09
P01860;P01860-1	P01860;P01860-1				1.51875e+08
P01861;P01861-1	P01861;P01861-1				5.4057e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				2.8271e+07
P01876;P01876-1	P01876;P01876-1				3.07555e+08
P01903;P01906	P01903;P01906				75494.5
P02144	P02144				524176
P02452	P02452				1.37907e+07
P02461	P02461;P02461-2				5.84049e+06
P02647	P02647				2.98815e+09
P02649	P02649				1.61484e+09
P02652	P02652				7.86893e+08
P02654	P02654				4.64848e+07
P02655	P02655				5.3254e+06
P02656	P02656				3.15105e+07
P02671	P02671;P02671-2				9.00267e+07
P02675	P02675				5.52929e+07
P02679;P02679-2	P02679;P02679-2				3.65589e+07
P02741	P02741;P02741-2				570926
P02743	P02743				8.69072e+06
P02745	P02745				4.22509e+07
P02746	P02746				5.74815e+07
P02747	P02747				9.07634e+07
P02748	P02748				3.44423e+07
P02749	P02749				5.32011e+07
P02750	P02750				8.60635e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				9.4431e+07
P02753	P02753				8.14965e+07
P02760	P02760				4.65599e+07
P02763	P02763				1.96164e+09
P02765	P02765				5.17043e+08
P02766	P02766				4.58852e+09
P02768	P02768				1.54373e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				7.62913e+08
P02786	P02786				6.37357e+06
P02787	P02787				4.03661e+09
P02788;P02788-2	P02788;P02788-2				1.81701e+06
P02790	P02790				2.84705e+09
P02792	P02792				644684
P02794	P02794				1.36257e+06
P03950	P03950				2.34244e+06
P03951;P03951-2	P03951;P03951-2				8.4945e+06
P03952	P03952				1.02026e+07
P04003	P04003				1.55143e+06
P04004	P04004				2.49198e+08
P04040	P04040				337376
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				784793
P04066	P04066				6.49746e+06
P04070;P04070-2	P04070;P04070-2				2.18719e+06
P04075	P04075;P04075-2				1.51382e+07
P04080	P04080				1.17418e+06
P04085;P04085-2	P04085;P04085-2				1.67312e+06
P04114	P04114				4.75997e+07
P04156	P04156				6.29499e+07
P04179	P04179;P04179-2;P04179-3;P04179-4				4.4587e+06
P04180	P04180				1.60934e+07
P04196	P04196				8.24795e+07
P04211	P04211				1.35596e+06
P04216	P04216				1.27195e+08
P04217	P04217;P04217-2				2.46573e+08
P04217-2	P04217-2				3.55485e+06
P04264	O95678;P02538;P04259;P04264;P05787;P12035;P13647;P35908;P48668;Q01546;Q7Z794;P05787-2				9.3085e+06
P04271	P04271				353476
P04275	P04275				770089
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				5.18353e+06
P04406	P04406;P04406-2				3.76695e+06
P04439;P04439-2	P04439;P04439-2				526782
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				1.25216e+06
P04792	P04792				348169
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q7L7L0;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				3.94824e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				246786
P05026;P05026-2	P05026;P05026-2				657058
P05060	P05060				4.04212e+08
P05067;P05067-11;P05067-7;P05067-8;P05067-9	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				2.43477e+08
P05090	P05090				1.12977e+09
P05107	P05107				20716.4
P05109	P05109				222808
P05154	P05154				1.19107e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				3.84943e+08
P05156	P05156				2.54954e+07
P05160	P05160				854096
P05362	P05362				1.15042e+06
P05408;P05408-2	P05408;P05408-2				1.92631e+08
P05413	P05413				1.76082e+06
P05452	P05452				3.45541e+07
P05543	P05543				2.60649e+07
P05546	P05546				4.94525e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				668191
P05937	P05937;P05937-2				4.66879e+06
P06276	P06276				3.30979e+06
P06307	P06307				5.38128e+06
P06310	P06310				8.16563e+07
P06312	P06312				1.26022e+08
P06331	P06331				1.32491e+06
P06396	P06396;P06396-2;P06396-3;P06396-4				1.70831e+08
P06396-2	P06396-2				604462
P06681	P06681;P06681-2;P06681-3				2.28552e+07
P06702	P06702				815054
P06703	P06703				855119
P06727	P06727				1.0974e+08
P06733	P06733;P06733-2				2.34272e+06
P06744;P06744-2	P06744;P06744-2				1.1955e+06
P06748;P06748-2;P06748-3	P06748;P06748-2;P06748-3				3.64403e+06
P06865	P06865				3.8932e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				527331
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				6.83446e+06
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				1.74555e+07
P07225	P07225				2.4132e+07
P07237	P07237				939101
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				95645.3
P07311	P07311				885547
P07333	P07333;P07333-2				3.13386e+07
P07339	P07339				4.3782e+07
P07357	P07357				1.51976e+07
P07358	P07358				1.05209e+07
P07360	P07360				1.18737e+07
P07437	P04350;P07437;P68371				1.4842e+06
P07492	P07492;P07492-2;P07492-3				1.14573e+06
P07585	P07585				1.29794e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				7.5449e+07
P07686	P07686				3.15348e+07
P07711	P07711;P07711-3				9.73834e+06
P07737	P07737				1.49718e+06
P07858	P07858				6.48317e+06
P07900;P07900-2	P07900;P07900-2				910939
P07942	P07942				1.79785e+06
P07996	P07996				912856
P07998	P07998				1.0858e+07
P08123	P08123				9.44391e+06
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				9.393e+06
P08185	P08185				1.05146e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				1.59598e+07
P08238	P07900;P08238;P07900-2				1.00983e+06
P08253	P08253;P08253-2;P08253-3				1.20449e+07
P08294	P08294				1.0018e+08
P08493;P08493-2	P08493;P08493-2				1.40852e+07
P08571	P08571				5.90363e+07
P08572	P08572				691704
P08581;P08581-2	P08581;P08581-2				2.48881e+06
P08582	P08582				653836
P08603	P08603				7.483e+07
P08637	P08637				2.1317e+06
P08670	P08670;P17661				1.39068e+06
P08697	P08697;P08697-2				1.58443e+08
P08758	P08758				1.12382e+06
P09104	P09104;P09104-2				2.39594e+06
P09172	P09172				441663
P09211	P09211				2.14556e+06
P09382	P09382				3.74054e+06
P09417;P09417-2	P09417;P09417-2				3.36252e+06
P09486	P09486				5.38705e+07
P09603	P09603;P09603-2;P09603-3				2.54891e+07
P09619	P09619;P09619-2				2.02557e+06
P09622;P09622-2	P09622;P09622-2				872812
P09668	P09668				2.80348e+06
P09871	P09871				5.6253e+07
P09936	P09936				950392
P09958	P09958				587647
P09960;P09960-4	P09960;P09960-4				122734
P09972	P04075;P09972;P04075-2				1.60802e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.06379e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				2.36397e+08
P0C6S8	P0C6S8				381081
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				7.5249e+07
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				1.11851e+06
P0DMQ5	P0DMQ5				6.43413e+06
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				722840
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				2.74391e+08
P0DOX3	P0DOX3				1.50642e+07
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				1.45043e+09
P0DOX7	P01834;P0DOX7				1.62923e+08
P0DOX8	B9A064;P0DOX8				9.63553e+07
P0DOY2;P0DOY3	P0DOY2;P0DOY3				4.16569e+08
P0DP08	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				7.36778e+07
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.09219e+06
P0DP58	P0DP58				6.15942e+07
P0DTE1	P0DTE1				2.66859e+06
P10124	P10124				2.43843e+06
P10153	P10153				6.08539e+06
P10253	P10253				648992
P10321	P01889;P10321				1.98793e+06
P10412;P16402;P16403	P10412;P16402;P16403				1.48116e+06
P10451-3	P10451-3				1.49809e+07
P10451-5	P10451;P10451-4;P10451-5				1.27341e+08
P10586;P10586-2	P10586;P10586-2				3.58806e+06
P10599	P10599;P10599-2				7.52957e+06
P10636;P10636-2;P10636-3;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8;P10636-9	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				362001
P10643	P10643				2.54387e+07
P10644;P10644-2	P10644;P10644-2				131387
P10645	P10645				2.18043e+08
P10721;P10721-2	P10721;P10721-2				6.81404e+06
P10745	P10745				688828
P10768	P10768				307358
P10809	P10809				123564
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				1.26346e+09
P11021	P11021				5.29044e+06
P11047	P11047				1.63812e+06
P11117	P11117				357691
P11142	P0DMV8;P0DMV9;P11142;P17066;P34931;P54652;P48741;P0DMV8-2;P11142-2				4.1019e+06
P11279	P11279;P11279-2				2.13257e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				7.86479e+06
P11464-4	P11464-4				6.46416e+06
P11597;P11597-2	P11597;P11597-2				352795
P11717	P11717				774032
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				152635
P12109	P12109				1.34501e+07
P12110	P12110;P12110-2;P12110-3				1.24334e+06
P12111	P12111;P12111-2;P12111-4				4.6609e+06
P12111-4	P12111-4				442096
P12259	P12259				7.84634e+06
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.22315e+06
P12273	P12273				743225
P12277	P12277				46611.7
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				3.58571e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				3.31305e+06
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				498887
P12830;P12830-2	P12830;P12830-2				1.22299e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				796466
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				4.01924e+07
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				800425
P13521	P13521				2.5625e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				8.82753e+07
P13591-3	P13591-1;P13591-3;P13591-4				1.14084e+07
P13598	P13598				2.58492e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				5.5945e+06
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				384839
P13645	P13645				2.46805e+06
P13667	P13667				307042
P13671	P13671				2.03284e+07
P13693	P13693				83527.8
P13796	P13796				3.18286e+06
P13987;P13987-2	P13987;P13987-2				5.55678e+07
P14136	P14136				582225
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				1.61956e+06
P14151;P14151-2	P14151;P14151-2				6.28325e+06
P14174	P14174				1.83327e+06
P14207	P14207				1.87736e+06
P14209;P14209-3	P14209;P14209-3				899487
P14314-2	P14314;P14314-2				4.84198e+06
P14324;P14324-2	P14324;P14324-2				119182
P14384	P14384				304078
P14415	P14415				1.05905e+06
P14543	P14543;P14543-2				6.63313e+06
P14618-2	P14618;P14618-2;P14618-3				1.66657e+07
P14618;P14618-3	P14618;P14618-3				51322.1
P14621	P14621				1.8562e+06
P14625	P14625				3.83873e+06
P15086	P15085;P15086				396581
P15090	P15090				1.0841e+06
P15121	P15121				548611
P15144	P15144				1.16452e+06
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				1.92636e+06
P15169	P15169				1.72315e+07
P15289;P15289-2	P15289;P15289-2				1.25723e+06
P15291;P15291-2	P15291;P15291-2				1.44287e+06
P15311	P15311				344138
P15509;P15509-2;P15509-3;P15509-4;P15509-5;P15509-7	P15509;P15509-3;P15509-4;P15509-2;P15509-5;P15509-7;P15509-8				1.18606e+06
P15531;P15531-2	P15531;P22392;P22392-2;P15531-2				1.27207e+06
P15586;P15586-2	P15586;P15586-2				2.05323e+06
P16035	P16035				4.00276e+07
P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9	P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9				2.8872e+07
P16083	P16083				451904
P16112;P16112-2;P16112-3	P16112;P16112-2;P16112-3				987024
P16152	P16152				5.97989e+06
P16234;P16234-3	P16234;P16234-2;P16234-3				608812
P16519;P16519-2;P16519-3	P16519;P16519-2;P16519-3				1.25535e+06
P16870;P16870-2	P16870;P16870-2				3.26046e+07
P16930	P16930				741068
P16949;P16949-2	P16949;P16949-2				1.70028e+06
P17050	P17050				1.10372e+06
P17174	P17174;P17174-2				1.21231e+07
