Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C3_CSF_974-14.mzML
P01034	P01034				1.39755e+10
P01036;P01037	P01036;P01037				988675
P01040	P01040				1.47072e+06
P01042	P01042;P01042-2;P01042-3				1.52818e+08
P01042-2;P01042-3	P01042-2;P01042-3				4.57544e+07
P01127;P01127-2	P01127;P01127-2				2.13927e+07
P01210	P01210				7.74641e+07
P01213	P01213				3.18178e+06
P01236	P01236				304060
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				1.27969e+06
P01303	P01303				1.27246e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.52218e+07
P01591	P01591				8.1672e+06
P01593;P01594	P01593;P01594				1.17266e+07
P01599	P01599;A0A0C4DH72				1.6456e+07
P01602	P01602				9.13701e+06
P01619	P01619				2.19532e+08
P01700	P01700				3.97344e+07
P01701	P01701				3.06965e+07
P01705	P01705				3.55544e+06
P01706	P01706				5.20788e+06
P01709	P01706;P01709;P0DOX8				2.76089e+06
P01714	P01714				5.35487e+06
P01715	P01715;A0A075B6K4				3.35366e+06
P01717	P01717				3.4535e+07
P01721	P01721				2.68742e+06
P01742	P01742				1.7666e+07
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				2.6365e+07
P01780	P01780				6.09214e+07
P01814	P01814				1.98933e+06
P01817	P01817				4.39688e+06
P01833	P01833				2.1252e+06
P01834	P01834				2.31009e+08
P01859;P01859-1	P01859;P01859-1				1.098e+09
P01860;P01860-1	P01860;P01860-1				2.69092e+07
P01861;P01861-1	P01861;P01861-1				1.7524e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				2.07467e+07
P01876;P01876-1	P01876;P01876-1				4.19903e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				3.0786e+06
P01893;P04439;P04439-2	P01893;P04439;P04439-2				816396
P01903	P01903;P01906				899887
P01911	P01911				1.73618e+06
P02042	P02042				3.72169e+06
P02144	P02144				3.97392e+06
P02452	P02452				2.04239e+07
P02461	P02461;P02461-2				5.91383e+06
P02533	P02533;P08727;P08779;P19012;Q04695;P19012-2				4.24563e+06
P02538	O95678;P02538;P48668				1.40645e+06
P02647	P02647				3.02099e+09
P02649	P02649				5.99658e+09
P02652	P02652				5.89306e+08
P02654	P02654				6.14601e+07
P02655	P02655				9.63561e+06
P02656	P02656				1.86842e+08
P02671	P02671;P02671-2				1.11688e+08
P02675	P02675				4.14881e+07
P02679;P02679-2	P02679;P02679-2				7.28526e+07
