Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F7_CSF_142.mzML
A0A0B4J2D9;P0DP09	A0A0B4J2D9;P0DP09				1.46777e+07
A0A0C4DH24	A0A0C4DH24				2.10909e+06
A0A0C4DH25	A0A0C4DH25				1.66352e+07
A0A0C4DH29	A0A0C4DH29				456953
A0A0C4DH33	A0A0C4DH33				298386
A0A0C4DH34	A0A0C4DH34				4.5724e+06
A0A0C4DH35	A0A0C4DH35				743945
A0A0C4DH36	A0A0C4DH36				2.24348e+06
A0A0C4DH38	A0A0C4DH38				6.20492e+06
A0A0C4DH43	A0A0C4DH43				1.38079e+07
A0A0C4DH67	A0A0C4DH67				8.33958e+06
A0A0C4DH72	P01599;A0A0C4DH72				1.21956e+07
A0A0J9YX35	A0A0J9YX35				5.59247e+06
A0A0J9YXX1	A0A0J9YXX1				3.98004e+06
A0M8Q6	P0CG04;P0DOY2;P0DOY3;A0M8Q6;P0CF74;B9A064;P0DOX8				1.8031e+08
A1L4H1	A1L4H1				1.354e+06
A2RU67	A2RU67				214937
A5D6W6	A5D6W6				1.57978e+06
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				1.27898e+06
A6NCE7;Q9GZQ8	Q9GZQ8;A6NCE7				155229
A6NGN9	A6NGN9				4.41565e+06
A6NL88	A6NL88				2.50755e+06
A6NLU5	A6NLU5				1.08743e+07
A6NMY6;P07355;P07355-2	A6NMY6;P07355;P07355-2				1.58918e+06
A8MTW9	A8MTW9				667238
B1AJZ9;B1AJZ9-4	B1AJZ9;B1AJZ9-4				243566
B9A064;P0DOX8	B9A064;P0DOX8				9.87736e+07
C9JVW0	C9JVW0				5.10668e+06
I3L3R5	I3L3R5				563527
O00115;O00115-2	O00115;O00115-2				3.54294e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				2.02392e+07
O00187;O00187-2	O00187;O00187-2				674320
O00264	O00264;O15173;O15173-2				1.47573e+06
O00299	O00299				515677
O00339;O00339-2	O00339;O00339-2;O00339-3				1.07778e+06
O00391	O00391;O00391-2				1.23469e+07
O00451	O00451;O00451-2;O00451-3				1.12344e+07
O00461	O00461				2.45822e+06
O00462	O00462				6.61579e+06
O00468-6	O00468-6;O00468-7				1.17356e+07
O00533	O00533;O00533-2				1.7626e+08
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				509725
O00567	O00567				139274
O00584	O00584				5.69924e+06
O00754;O00754-2	O00754;O00754-2				1.24036e+06
O14498	O14498				2.2281e+07
O14514	O14514				1.54672e+06
O14522	O14522;O14522-1				1.71971e+06
O14525;O14525-2;O14525-3	O14525;O14525-2;O14525-3				157824
O14594	O14594				1.53692e+08
O14668;O14668-2	O14668;O14668-2				813661
O14672	O14672				2.99372e+06
O14745	O14745				80868.8
O14773	O14773				8.16048e+06
O14786	O14786;O14786-2;O14786-3				3.50878e+06
O14791-2	O14791;O14791-2;O14791-3				5.87682e+06
O14793	O14793				1.22409e+06
O14810	O14810				103357
O14917;O14917-2	O14917;O14917-2				2.7706e+06
O14960	O14960				827455
O15031	O15031				1.15204e+07
O15041;O15041-2	O15041;O15041-2				282392
O15197;O15197-3	O15197;O15197-3				3.46818e+06
O15204;O15204-2	O15204;O15204-2				689923
O15230	O15230				1.20813e+06
O15232;O15232-2	O15232;O15232-2				946099
O15240	O15240				1.03445e+08
O15335	O15335				1.84981e+06
O15354	O15354				2.27803e+07
O15394	O15394;O15394-2				2.50685e+07
O15400;O15400-2	O15400;O15400-2				663632
O15466;O15466-2	O15466;O15466-2				804074
O43155	O43155				302913
O43157	O43157;O43157-2;O43157-3				2.47246e+06
O43173	O43173				1.87829e+06
O43240	O43240				308924
O43278;O43278-2	O43278;O43278-2				2.61847e+06
O43286	O43286				1.58527e+06
O43291	O43291				4.41617e+06
O43300	O43300				1.33092e+06
O43405	O43405;O43405-2				1.65143e+07
O43491;O43491-4	O43491;O43491-4				231580
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-4;O43493-6;O43493-7				1.87804e+07
O43505	O43505				5.03316e+08
O43508	O43508;O43508-2				501263
O43508-2;O75888;O75888-2;O75888-4;O75888-5	O75888;O43508-2;O75888-2;O75888-4;O75888-5				375466
O43529	O43529				2.86167e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				6.46152e+06
O43567	O43567				3.19013e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				977189
O43736;O43736-2	O43736;O43736-2				1.32089e+06
O43827	O43827				1.7581e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				1.40816e+06
O43866	O43866				695248
O43897;O43897-2	O43897;O43897-2				1.47095e+06
O43909	O43909				480033
O43916	O43916				793467
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.177e+07
O60242	O60242				1.52927e+06
O60243	O60243				1.376e+06
O60245;O60245-2	O60245;O60245-2				2.79307e+06
O60279	O60279				1.21334e+07
O60294	O60294				4.24482e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				334450
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				2.32335e+06
O60476	O60476				1.72076e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				233438
O60512	O60512				670292
O60565	O60565				275831
O60568	O60568				1.83738e+06
O60613	O60613				795354
O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q5QNW6-2;Q93079;Q96A08;Q99877;Q99879;Q99880	O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880;Q5QNW6-2				998512
O60883	O60883				1.00694e+08
O60888-3	O60888;O60888-2;O60888-3				4.45218e+07
O60939	O60939				2.27831e+06
O75019;O75019-2	O75019;Q8N6C8;Q8NHL6;Q8NHL6-5;O75019-2;Q8N6C8-3;Q8NHL6-2;Q8NHL6-3;Q8NHL6-4				381098
O75051;O75051-2	O75051;O75051-2				436662
O75063	O75063				1.42957e+06
O75071	O75071				3.92389e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				6.24116e+06
O75078	O75078;O75078-2				3.91711e+06
O75083	O75083;O75083-3				745989
O75084;Q14332	O75084;Q14332				397045
O75093	O75093				2.60471e+07
O75144;O75144-2	O75144;O75144-2;O75144-3				1.34304e+07
O75173;O75173-2	O75173;O75173-2				6.53186e+06
O75223	O75223;O75223-3				310122
O75326	O75326;O75326-2				2.31876e+07
O75340;O75340-2	O75340;O75340-2				62721.2
O75347	O75347;O75347-2				1.33521e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				706404
O75368	O75368				1.35233e+06
O75487	O75487;O75487-2				600099
O75493	O75493				5.8551e+06
O75503	O75503				3.38651e+06
O75509	O75509				1.62064e+07
O75629	O75629				744379
O75636;O75636-2	O75636;O75636-2				396660
O75711	O75711				1.28975e+08
O75752	O75752				2.17e+06
O75781;O75781-2	O75781;O75781-2				1.12484e+06
O75787;O75787-2	O75787;O75787-2				5.31456e+06
O75874	O75874				607343
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				8.90644e+06
O75973	O75973				491905
O75976	O75976				1.0492e+06
O76031	O76031				341583
O76061	O76061				2.15506e+06
O76070	O76070				837168
O94760	O94760;O94760-2				3.18952e+06
O94766	O94766;Q9NPZ5				822300
O94769	O94769;O94769-2				5.93476e+06
O94772;O94772-2	O94772;O94772-2				5.45248e+07
O94779;O94779-2	O94779;O94779-2;O94779-4				544042
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				2.38865e+07
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				2.19432e+06
O94898	O94898				877403
O94910	O94910;O94910-2				6.78206e+06
O94919	O94919				2.08498e+07
O94933	O94933				523338
O94973;O94973-2	O94973;O94973-2				800481
O94985	O94985				1.86574e+06
O94985-2	O94985;O94985-2				1.88281e+08
O94991	O94991;O94991-2				2.76114e+06
O95084;O95084-2	O95084;O95084-2				1.64176e+06
O95157	O95157				976121
O95158	O95158				1.56955e+07
O95159	O95159				929842
O95185;O95185-2	O95185;O95185-2				1.57125e+06
O95196;O95196-2	O95196;O95196-2				5.51442e+06
O95206;O95206-2	O95206;O95206-2				2.58881e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				600086
O95336	O95336				206244
O95390	O95390				2.24265e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				4.93441e+06
O95445	O95445;O95445-2				4.4016e+06
O95450;O95450-2	O95450;O95450-2				1.58846e+06
O95467	O95467				953486
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				534267
O95497	O95497				1.52376e+06
O95502	O95502				1.29203e+08
O95633;O95633-2	O95633;O95633-2				430966
O95841	O95841				1.18553e+06
O95865	O95865				519817
O95881	O95881				125528
O95897	O95897				2.39242e+06
O95967	O95967				3.59038e+06
O95970;O95970-3	O95970;O95970-3				177815
O95980	O95980				4.15637e+06
O95998	O95998;O95998-4				1.08208e+07
P00338;P00338-3	P00338;P00338-3;P00338-4				5.4517e+06
P00352	P00352				428956
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3;P00390-4;P00390-5				1.55345e+06
P00441	P00441				1.55896e+08
P00450	P00450				9.63654e+07
P00488	P00488				879699
P00492	P00492				1.78362e+06
P00505	P00505;P00505-2				3.09353e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				1.19422e+06
P00558	P00558;P00558-2				1.55939e+06
P00734	P00734				2.47842e+07
P00736	P00736				5.46359e+07
P00738	P00738;P00738-2				2.35031e+08
P00739	P00739;P00739-2				1.34816e+08
P00740;P00740-2	P00740;P00740-2				1.85503e+06
P00742	P00742				7.96313e+06
P00746	P00746				2.10571e+07
P00747	P00747				4.43135e+07
P00748	P00748				5.01836e+06
P00751	P00751;P00751-2				7.2502e+07
P00918	P00918				209814
P01008	P01008				2.63079e+08
P01009	P01009;P01009-2;P01009-3				3.28685e+09
P01011	P01011				4.29207e+08
P01019	P01019				4.03288e+08
P01023	P01023				2.23712e+08
P01024	P01024				4.08463e+08
P01031	P01031				5.16438e+06
P01033	P01033				4.10864e+07
P01034	P01034				2.73184e+09
P01036;P01037	P01036;P01037				235487
P01040	P01040				3.2492e+06
P01042	P01042;P01042-2;P01042-3				1.09e+08
P01042-2;P01042-3	P01042-2;P01042-3				3.02886e+07
P01127;P01127-2	P01127;P01127-2				2.11446e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				381598
P01210	P01210				5.36327e+07
P01213	P01213				3.25122e+06
P01236	P01236				157029
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				514511
P01282;P01282-2	P01282;P01282-2				988469
P01303	P01303				3.84694e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.85942e+07
P01591	P01591				2.69035e+06
P01593;P01594	P01593;P01594				1.31623e+07
P01602	P01602				3.36269e+06
P01619	P01619				1.41436e+08
P01700	P01700				3.0891e+07
P01701	P01701				2.63512e+07
P01705	P01705				1.54977e+06
P01706	P01706				1.23764e+06
P01709	P01706;P01709;P0DOX8				8.85105e+06
P01714	P01714				1.55999e+06
P01717	P01717				1.41617e+07
P01721	P01721				1.92497e+06
P01742	P01742				1.36848e+07
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				8.38128e+06
P01780	P01780				4.14846e+07
P01814	P01814				1.8457e+06
P01817	P01817				4.918e+06
P01833	P01833				726143
P01834	P01834				1.78077e+08
P01859	P01859;P01859-1				5.10067e+08
P01860	P01860;P01860-1				4.71299e+07
P01861;P01861-1	P01861;P01861-1				7.54596e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.04163e+07
P01876;P01876-1	P01876;P01876-1				1.52123e+08
P01889	P01889;P10321;P10321-2				1.81875e+06
P01903;P01906	P01903;P01906				172390
P01911	P01911				1.1089e+06
P02144	P02144				773911
P02452	P02452				2.78977e+07
P02461	P02461;P02461-2				3.42843e+06
P02462	P02462				1.66114e+07
P02647	P02647				9.71889e+08
P02649	P02649				3.58178e+09
P02652	P02652				2.46271e+08
P02654	P02654				1.36908e+07
P02655	P02655				1.34908e+06
P02656	P02656				5.23306e+06
P02671	P02671;P02671-2				2.80591e+07
P02675	P02675				3.29764e+07
P02679;P02679-2	P02679;P02679-2				2.08662e+07
P02741	P02741				151232
P02743	P02743				1.99147e+06
P02745	P02745				4.28808e+07
P02746	P02746				1.96899e+08
P02747	P02747				8.5796e+07
P02748	P02748				1.81276e+07
P02749	P02749				5.95004e+07
P02750	P02750				4.7307e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				2.27955e+08
P02753	P02753				1.40981e+08
P02760	P02760				1.69122e+07
P02763	P02763				8.24521e+08
P02765	P02765				1.75822e+08
P02766	P02766				2.42231e+09
P02768	P02768				1.55974e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				3.26417e+08
P02786	P02786				1.00446e+06
P02787	P02787				2.33083e+09
P02788;P02788-2	P02788;P02788-2				2.23555e+06
P02790	P02790				1.11744e+09
P02792	P02792				1.7818e+06
P02794	P02794				3.14912e+06
P03950	P03950				758144
P03951;P03951-2	P03951;P03951-2				723752
P03952	P03952				3.86185e+06
P04003	P04003				953893
P04004	P04004				7.44383e+07
P04040	P04040				202285
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-3;P04062-4;P04062-5				1.02802e+06
P04066	P04066				1.10603e+07
P04070;P04070-2	P04070;P04070-2				2.36661e+06
P04075	P04075;P04075-2				2.15522e+07
P04080	P04080				2.36591e+06
P04085;P04085-2	P04085;P04085-2				4.51027e+06
P04114	P04114				2.11327e+06
P04156	P04156				3.04138e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				5.86761e+06
P04180	P04180				1.82288e+07
P04196	P04196				4.0364e+07
P04216	P04216				2.66792e+08
P04217	P04217;P04217-2				7.57286e+07
P04217-2	P04217-2				735905
P04264	P04259;P04264				4.5969e+06
P04271	P04271				702061
P04275	P04275				1.57759e+06
P04278	P04278;P04278-5				2.47256e+06
P04350;P07437;P68371	P04350;P07437;P68371				187945
P04406	P04406;P04406-2				5.24918e+06
P04430	P04430				1.07626e+06
P04439;P04439-2	P01893;P04439;P04439-2				6.43612e+06
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				49984.4
P04792	P04792				419680
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q7L7L0;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				1.41463e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				357628
P05026;P05026-2	P05026;P05026-2				937621
P05060	P05060				3.22175e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				2.11974e+08
P05090	P05090				1.28933e+09
P05107	P05107				90431.6
P05109	P05109				158905
P05121	P05121				327618
P05154	P05154				5.79072e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				3.33292e+08
P05156	P05156				1.5739e+07
P05160	P05160				1.73038e+06
P05362	P05362				1.38263e+06
P05408;P05408-2	P05408;P05408-2				2.34304e+08
P05413	P05413				2.27302e+06
P05452	P05452				7.35619e+07
P05543	P05543				6.62343e+06
P05546	P05546				5.37277e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				625970
P05937	P05937;P05937-2				4.54214e+06
P06276	P06276				2.10584e+06
P06307	P06307				1.96742e+07
P06312	P06312				8.36286e+07
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				1.25755e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				3.1685e+08
P06396-2	P06396-2				2.09249e+06
P06681	P06681;P06681-2;P06681-3				1.33121e+07
P06702	P06702				252047
P06703	P06703				2.8924e+06
P06727	P06727				7.12388e+07
P06733	P06733;P06733-2				4.9758e+06
P06744;P06744-2	P06744;P06744-2				3.18305e+06
P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				830828
P06865	P06865				8.25199e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				1.60003e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				8.37853e+06
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				1.23978e+07
P07225	P07225				2.05719e+07
P07237	P07237				1.12913e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				43387
P07311	P07311				876096
P07333	P07333;P07333-2				3.65543e+07
P07339	P07339				9.13896e+07
P07357	P07357				5.31517e+06
P07358	P07358				6.8757e+06
P07359	P07359				199756
P07360	P07360				8.65186e+06
P07451	P07451				64619.4
P07492	P07492;P07492-2;P07492-3				1.04311e+06
P07585	P07585;P07585-4				1.83604e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				4.62842e+07
P07686	P07686				4.85633e+06
P07711	P07711;P07711-3				9.55981e+06
P07737	P07737				2.62631e+06
P07858	P07858				2.96852e+07
P07900;P07900-2	P07900;P07900-2				784161
P07942	P07942				2.67549e+06
P07996	P07996;P07996-2				1.31261e+06
P07998	P07998				1.58483e+07
P08123	P08123				1.58457e+07
P08133;P08133-2	P08133;P08133-2				140057
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				9.86069e+06
P08185	P08185				3.98915e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				7.16979e+06
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				223586
P08238	P07900;P08238;P07900-2				522569
P08253	P08253;P08253-2;P08253-3				9.37052e+06
P08294	P08294				1.03231e+08
P08493;P08493-2	P08493;P08493-2				3.09616e+07
P08571	P08571				7.45023e+07
P08572	P08572				5.15146e+06
P08581;P08581-2	P08581;P08581-2				1.20664e+06
P08582	P08582;P08582-2				1.08315e+06
P08603	P08603				4.74629e+07
P08637	P08637				4.40857e+06
P08670	P08670				1.0554e+06
P08697	P08697;P08697-2				1.16316e+08
P08758	P08758				1.56404e+06
P08949;P08949-2	P08949;P08949-2				24477.9
P09104	P09104;P09104-2				5.2831e+06
P09172	P09172				226706
P09211	P09211				3.35054e+06
P09382	P09382				5.9592e+06
P09417	P09417;P09417-2				6.93823e+06
P09486	P09486				5.98176e+07
P09603	P09603;P09603-2;P09603-3				2.95569e+07
P09619	P09619				2.92513e+06
P09622;P09622-3	P09622;P09622-2;P09622-3				763307
P09668	P09668				1.36059e+07
P09871	P09871				5.79428e+07
P09936	P09936				1.96709e+06
P09958	P09958				1.9213e+06
P09960;P09960-2;P09960-3;P09960-4	P09960;P09960-2;P09960-3;P09960-4				406539
P09972	P09972				1.3445e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				5.61086e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				2.16757e+08
P0C6S8	P0C6S8				1.35525e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				7.82116e+07
P0DMQ5	P0DMQ5				9.76129e+06
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.30274e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				1.48518e+08
P0DOX3	P0DOX3				3.83624e+06
P0DOX5	P0DOX5				1.14916e+09
P0DOX7	P01834;P0DOX7				3.42339e+07
P0DOY2;P0DOY3	P0DOY2;P0DOY3				2.56828e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.79378e+06
P0DP58	P0DP58				4.3098e+07
P0DTE1	P0DTE1				1.0746e+06
P0DTE7;P0DTE8;P0DUB6	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				936156
P10124	P10124				2.57447e+06
P10153	P10153				3.55368e+06
P10253	P10253				2.01896e+06
P10321;P10321-2	P10321;P10321-2				1.73417e+06
P10412;P16402;P16403	P10412;P16402;P16403				342965
P10451-3	P10451-3				3.24677e+07
P10451-5	P10451;P10451-4;P10451-5				2.92881e+08
P10451;P10451-4	P10451;P10451-4				2.83744e+06
P10586;P10586-2	P10586;P10586-2				5.73977e+06
P10599	P10599;P10599-2				5.97915e+06
P10619;P10619-2	P10619;P10619-2				693576
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				1.46582e+06
P10643	P10643				3.70168e+07
P10644;P10644-2	P10644;P10644-2				288346
P10645	P10645				4.03327e+08
P10646	P10646				245306
P10721;P10721-2	P10721;P10721-2				2.42415e+06
P10745	P10745				1.54216e+06
P10768	P10768				1.3829e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				1.81254e+09
P10915	P10915				107059
P11021	P11021				6.62609e+06
P11047	P11047				3.39914e+06
P11117	P11117				1.6757e+06
P11142	P11142				8.67828e+06
P11279	P11279;P11279-2				5.84432e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				1.64268e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.11729e+07
P11464-4	P11464-4				2.48083e+06
P11597;P11597-2	P11597;P11597-2				124830
P11717	P11717				1.13071e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				205486
P12109	P12109				2.4083e+07
P12110	P12110;P12110-2;P12110-3				3.94908e+06
P12111	P12111				647927
P12111-4	P12111;P12111-2;P12111-4				4.40217e+06
P12259	P12259				8.14468e+06
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.22399e+06
P12273	P12273				791406
P12277	P12277				1.0284e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				2.95769e+06
P12532;P12532-2	P12532;P12532-2				310272
P12821	P12821;P12821-3;P12821-2;P12821-4				1.09184e+06
P12830;P12830-2	P12830;P12830-2				1.15776e+06
P12955;P12955-2;P12955-3	P12955;P12955-2;P12955-3				1.85227e+06
P13284	P13284				1.42841e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				7.12312e+07
P13489	P13489				769987
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				1.82025e+06
P13521	P13521				4.90061e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				2.24092e+08
P13591-3	P13591-1;P13591-3;P13591-4				8.72287e+06
P13598	P13598				1.89067e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				1.00515e+07
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				1.38676e+06
P13639	P13639;Q15029;Q15029-2;Q15029-3				323700
P13645	P13645				2.07848e+06
P13667	P13667				804886
P13671	P13671				6.96479e+06
P13693	P13693				87517.4
P13796	P13796;P13796-2				2.17775e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				138620
P13987;P13987-2	P13987;P13987-2				6.67594e+07
P14136	P14136				722736
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				2.03453e+06
P14151;P14151-2	P14151;P14151-2				2.58034e+06
P14174	P14174				3.77516e+06
P14207	P14207				1.57275e+06
P14209;P14209-3	P14209;P14209-3				1.11153e+06
P14314-2	P14314;P14314-2				6.64366e+06
P14324;P14324-2	P14324;P14324-2				784129
P14384	P14384				853771
P14415	P14415				2.02837e+06
P14543	P14543;P14543-2				7.65465e+06
P14618-2	P14618;P14618-2;P14618-3				2.03863e+07
