Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_D1_CSF_530-13.mzML
O14668;O14668-2	O14668;O14668-2				2.88418e+06
O14672	O14672				2.30781e+06
O14737;O14737-2	O14737;O14737-2				193930
O14745	O14745;O14745-2				473998
O14773	O14773				1.09671e+07
O14786	O14786;O14786-2;O14786-3				1.01138e+07
O14791-2	O14791;O14791-2;O14791-3				2.81905e+07
O14793	O14793				3.43303e+06
O14810	O14810				778119
O14917;O14917-2	O14917;O14917-2				4.20471e+06
O14960	O14960				214303
O15031	O15031				2.96463e+07
O15041;O15041-2	O15041;O15041-2				219103
O15197;O15197-3	O15197;O15197-3				1.36069e+07
O15204;O15204-2	O15204;O15204-2				1.79431e+06
O15230	O15230				2.03474e+06
O15232;O15232-2	O15232;O15232-2				2.14575e+06
O15240	O15240				3.37641e+08
O15335	O15335				4.12304e+06
O15354	O15354				3.58123e+07
O15394	O15394;O15394-2				4.74779e+07
O15400;O15400-2	O15400;O15400-2				2.18923e+06
O15466;O15466-2	O15466;O15466-2				905029
O15540;O15540-2	O15540;O15540-2				1.21459e+06
O43155	O43155				606271
O43157	O43157;O43157-2;O43157-3				5.17245e+06
O43173	O43173				3.20226e+06
O43240	O43240				1.17183e+06
O43278;O43278-2	O43278;O43278-2				2.00782e+06
O43286	O43286				2.01615e+06
O43291	O43291				1.48603e+07
O43300	O43300				3.59626e+06
O43405;O43405-2	O43405;O43405-2				2.28826e+07
O43491;O43491-4	O43491;O43491-4				554813
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				5.10149e+07
O43504	O43504				1.58599e+06
O43505	O43505				7.44252e+08
O43508	O43508				1.17934e+06
O43508-2	O75888;O43508-2;O75888-2;O75888-4;O75888-5				1.1661e+06
O43529	O43529				1.63531e+07
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				1.28194e+07
O43567	O43567				7.36682e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				4.95893e+06
O43827	O43827				4.93162e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				611085
O43854;O43854-2	O43854;O43854-2				221510
O43866	O43866				3.32993e+06
O43897;O43897-2	O43897;O43897-2				1.31773e+06
O43909	O43909				691610
O43916	O43916				1.62429e+06
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.87233e+07
O60242	O60242				1.22111e+06
O60243	O60243				3.18137e+06
O60245;O60245-2	O60245;O60245-2				6.28838e+06
O60279	O60279				4.18614e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				3.36116e+06
O60294	O60294				7.99586e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				903031
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				7.50104e+06
O60476	O60476				4.34382e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				514644
O60512	O60512				1.59055e+06
O60565	O60565				976014
O60568	O60568				2.53058e+06
O60613	O60613				1.9096e+06
O60883	O60883				1.40131e+08
O60888-3	O60888;O60888-2;O60888-3				6.31e+07
O60939	O60939				5.48435e+06
O75051;O75051-2	O75051;O75051-2				648748
O75063	O75063				2.21553e+06
O75071	O75071				7.38755e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				5.01096e+06
O75078	O75078;O75078-2				4.50002e+06
O75083	O75083;O75083-3				4.96792e+06
O75084;Q14332	O75084;Q14332				527829
O75144;O75144-2	O75144;O75144-2;O75144-3				2.33802e+07
O75173;O75173-2	O75173;O75173-2				6.28358e+06
O75223	O75223;O75223-3				935359
O75326	O75326;O75326-2				4.59424e+07
O75339	O75339				2.64795e+06
O75347;O75347-2	O75347;O75347-2				1.22721e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				947510
O75368	O75368				2.27081e+06
O75467;Q6AW86	O75467;Q6AW86				3.4385e+06
O75487	O75487;O75487-2				1.08515e+06
O75493	O75493				5.12702e+06
O75503	O75503				3.20438e+06
O75509	O75509				2.62805e+07
O75594	O75594				292661
O75629	O75629				1.0971e+06
O75636;O75636-2	O75636;O75636-2				4.40999e+06
O75711	O75711				2.52558e+08
O75752	O75752				8.96235e+06
O75781;O75781-2	O75781;O75781-2				4.94672e+06
O75787;O75787-2	O75787;O75787-2				1.6695e+07
O75874	O75874				2.81486e+06
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				1.36443e+07
O75884	O75884;O75884-2				4.57374e+06
O75973	O75973				459504
O75976	O75976				1.27342e+06
O76061	O76061				6.78734e+06
O76070	O76070				4.73387e+06
O94760	O94760;O94760-2				5.25737e+06
O94766	O94766;Q9NPZ5				6.7485e+06
O94769;O94769-2	O94769;O94769-2				8.77978e+06
O94772;O94772-2	O94772;O94772-2				2.30931e+08
O94779;O94779-2	O94779;O94779-2;O94779-4				1.13069e+06
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				4.30458e+06
O94856;O94856-11;O94856-13;O94856-6;O94856-7	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				3.6769e+07
O94910;O94910-2	O94910;O94910-2				1.04444e+07
O94919	O94919				4.2402e+07
O94933	O94933				672517
O94985	O94985				2.42688e+06
O94985-2	O94985;O94985-2				2.67941e+08
O94991	O94991;O94991-2				5.49203e+06
O95084;O95084-2	O95084;O95084-2				1.56802e+06
O95156	O95156				855386
O95157	O95157				556885
O95158	O95158				7.54324e+06
O95164	O95164				447786
O95185;O95185-2	O95185;O95185-2				3.69039e+06
O95196;O95196-2	O95196;O95196-2				1.03828e+07
O95206;O95206-2	O95206;O95206-2				5.55975e+06
O95390	O95390				2.92305e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				9.66652e+06
O95445	O95445;O95445-2				2.01326e+07
O95450;O95450-2	O95450;O95450-2				1.67051e+06
O95467	O95467				909443
O95497	O95497				1.884e+06
O95502	O95502				1.14992e+08
O95633;O95633-2	O95633;O95633-2				2.69394e+06
O95841	O95841				761044
O95865	O95865				2.12398e+06
O95881	O95881				365747
O95897	O95897				652685
O95967	O95967				9.59863e+06
O95970;O95970-3	O95970;O95970-3				332691
O95980	O95980				1.17345e+07
O95998	O95998;O95998-4				9.56263e+06
P00338;P00338-3	P00338;P00338-3;P00338-4				2.59608e+07
P00352	P00352				576678
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3;P00390-4;P00390-5				4.22458e+06
P00441	P00441				5.86334e+08
P00450	P00450				1.93387e+08
P00488	P00488				4.30552e+06
P00492	P00492				4.04831e+06
P00505	P00505;P00505-2				8.06665e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				1.9353e+06
P00558	P00558;P00558-2				1.40474e+07
P00734	P00734				4.26672e+07
P00736	P00736				1.14592e+08
P00738	P00738;P00738-2				6.287e+08
P00739	P00739;P00739-2				4.40444e+08
P00740;P00740-2	P00740;P00740-2				5.6716e+06
P00742	P00742				1.69307e+07
P00746	P00746				5.25473e+07
P00747	P00747				1.05685e+08
P00748	P00748				8.34538e+07
P00751	P00751;P00751-2				1.97808e+08
P00915	P00915				8.29932e+06
P00918	P00918				1.74035e+06
P01008	P01008				2.41663e+08
P01009	P01009;P01009-2;P01009-3				3.76439e+09
P01011	P01011				1.15808e+09
P01019	P01019				1.02509e+09
P01023	P01023				7.37631e+08
P01024	P01024				1.36375e+09
P01031	P01031				2.87208e+07
P01033	P01033				5.65306e+07
P01034	P01034				3.47969e+09
P01036;P01037	P01036;P01037				1.66875e+06
P01040	P01040				6.62592e+06
P01042	P01042;P01042-2;P01042-3				3.83961e+08
P01042-2;P01042-3	P01042-2;P01042-3				8.76776e+07
P01127;P01127-2	P01127;P01127-2				5.67787e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				471815
P01210	P01210				1.23298e+08
P01213	P01213				8.07959e+06
P01236	P01236				311044
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				421585
P01282;P01282-2	P01282;P01282-2				1.25419e+06
P01303	P01303				2.46922e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.51177e+07
P01591	P01591				1.25307e+07
P01593;P01594	P01593;P01594				3.72529e+07
P01602	P01602				1.12934e+07
P01619	P01619				3.14063e+08
P01700	P01700				1.48001e+07
P01701	P01701				1.67168e+07
P01706	P01706				7.33749e+06
P01709	P01706;P01709;P0DOX8				1.56994e+07
P01714	P01714				9.31814e+06
P01717	P01717				3.99244e+07
P01721	P01721				4.05155e+06
P01742	P01742				1.67172e+07
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				1.42702e+07
P01780	P01780				6.27688e+07
P01817	P01817				7.9476e+06
P01833	P01833				1.83615e+06
P01834	P01834				2.26947e+08
P01859	P01859;P01859-1				7.51162e+08
P01860	P01860;P01860-1				9.47992e+07
P01861;P01861-1	P01861;P01861-1				2.70889e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				3.81422e+07
P01876;P01876-1	P01876;P01876-1				1.76143e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				8.3294e+06
P01903;P01906	P01903;P01906				284698
P01911	P01911				4.53204e+06
P02042	P02042				1.50441e+07
P02144	P02144				6.78072e+06
P02452	P02452				5.12723e+07
P02461	P02461;P02461-2				1.2872e+07
P02462	P02462				7.0558e+07
P02533	P02533;P08779;P13645;Q7Z3Y7;Q7Z3Y8;Q7Z3Y9;Q7Z3Z0				1.20113e+07
P02538	O95678;P02538;P48668				1.12137e+07
P02647	P02647				3.72201e+09
P02649	P02649				3.00805e+09
P02652	P02652				5.41995e+08
P02654	P02654				9.53605e+07
P02655	P02655				1.00784e+07
P02656	P02656				6.85365e+07
P02671	P02671;P02671-2				1.65698e+08
P02675	P02675				2.90515e+07
P02679;P02679-2	P02679;P02679-2				2.63132e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				453561
P02741	P02741				434292
P02743	P02743				1.09786e+07
P02745	P02745				1.23629e+08
P02746	P02746				2.87708e+08
P02747	P02747				2.63056e+08
P02748	P02748				2.33008e+07
P02749	P02749				1.18472e+08
P02750	P02750				1.42501e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				5.44246e+08
P02753	P02753				4.39684e+08
P02760	P02760				1.54576e+08
P02763	P02763				2.6797e+09
P02765	P02765				5.44044e+08
P02766	P02766				4.71263e+09
P02768	P02768				2.22791e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				5.93738e+08
P02775	P02775				807376
P02786	P02786				1.24316e+06
P02787	P02787				4.37949e+09
P02788;P02788-2	P02788;P02788-2				8.92186e+06
P02790	P02790				3.5807e+09
P02792	P02792				4.84529e+06
P02794	P02794				4.95345e+06
P03950	P03950				3.76564e+06
P03951	P03951;P03951-2				4.97415e+06
P03952	P03952				1.0272e+07
P04003	P04003				1.60808e+07
P04004	P04004				3.85198e+08
P04040	P04040				2.23723e+06
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				2.66738e+06
P04066	P04066				1.52845e+07
P04070;P04070-2	P04070;P04070-2				4.83695e+06
P04075	P04075;P04075-2				7.08514e+07
P04080	P04080				5.39511e+06
P04083	P04083				120660
P04085;P04085-2	P04085;P04085-2				3.64693e+06
P04114	P04114				1.09026e+08
P04156	P04156				6.01038e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.28184e+07
P04180	P04180				2.45134e+07
P04196	P04196				2.12503e+08
P04216	P04216				7.00016e+08
P04217	P04217;P04217-2				4.61976e+08
P04217-2	P04217-2				8.06669e+06
P04259	P04259;P48668				8.35769e+06
P04264	P04259;P04264				1.12986e+07
P04271	P04271				1.50854e+06
P04275	P04275				6.92452e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				8.00934e+06
P04406	P04406;P04406-2				2.49813e+07
P04424;P04424-2;P04424-3	P04424;P04424-2;P04424-3				412463
P04439;P04439-2	P01893;P04439;P04439-2				2.59828e+06
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				1.92822e+06
P04792	P04792				3.02701e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				1.058e+06
P05026;P05026-2	P05026;P05026-2				1.39053e+06
P05060	P05060				6.43712e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				3.90454e+08
P05090	P05090				2.61629e+09
P05107	P05107				70651.2
P05109	P05109				630892
P05121	P05121				672474
P05154	P05154				1.12257e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				6.58115e+08
P05156	P05156				4.73738e+07
P05160	P05160				2.51563e+06
P05362	P05362				1.56857e+06
P05408;P05408-2	P05408;P05408-2				3.77564e+08
P05413	P05413				9.99028e+06
P05451	P05451;P48304				1.50916e+06
P05452	P05452				1.82323e+08
P05543	P05543				4.84948e+07
P05546	P05546				5.51791e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.84268e+06
P05937	P05937;P05937-2				6.11663e+06
P05997	P05997				1.53892e+06
P06276	P06276				5.95978e+06
P06307	P06307				7.50126e+07
P06310	P06310				7.53378e+07
P06312	P06312				2.25745e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				9.02321e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.32813e+09
P06396-2	P06396-2				3.08603e+06
P06454;P06454-2	P06454;P06454-2				272623
P06681	P06681;P06681-2;P06681-3				3.63503e+07
P06702	P06702				1.12465e+06
P06703	P06703				1.19588e+07
P06727	P06727				4.1695e+08
P06732	P06732				614124
P06733	P06733;P06733-2				1.91068e+07
P06744;P06744-2	P06744;P06744-2				3.91102e+06
P06865	P06865				7.19031e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				1.61172e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				2.23312e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				4.61615e+07
P07225	P07225				5.99278e+07
P07237	P07237				1.49915e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				303523
P07311	P07311				1.94635e+06
P07333	P07333;P07333-2				6.04886e+07
P07339	P07339				7.5708e+07
P07357	P07357				2.88889e+07
P07358	P07358				2.94389e+07
P07360	P07360				1.65521e+07
P07437;P68371	P04350;P07437;P68371				2.77152e+06
P07451	P07451				7.60617e+06
P07492	P07492;P07492-2;P07492-3				1.87595e+06
P07585	P07585				2.12451e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				4.51145e+07
P07686	P07686				9.273e+06
P07711	P07711;P07711-3				1.3035e+07
P07737	P07737				7.58788e+06
P07858	P07858				3.40961e+07
P07900;P07900-2	P07900;P07900-2				1.83635e+06
P07942	P07942				5.6142e+06
P07996	P07996;P07996-2				3.92106e+06
P07998	P07998				2.54136e+07
P08123	P08123				1.99856e+07
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.8855e+07
P08185	P08185				1.1923e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				3.57607e+07
P08236;P08236-3	P08236;P08236-3				436371
P08238	P07900;P08238;Q14568;Q58FF8;P07900-2				2.80236e+06
P08253	P08253;P08253-2;P08253-3				2.33497e+07
P08294	P08294				1.18645e+08
P08493-2	P08493;P08493-2				6.67677e+07
P08519	P08519				1.59534e+07
P08571	P08571				3.09099e+08
P08572	P08572				3.90866e+06
P08581;P08581-2	P08581;P08581-2				1.48673e+06
P08582	P08582				3.65833e+06
P08603	P08603				1.36089e+08
P08637	P08637				9.33524e+06
P08670	P08670;P17661				2.38018e+07
P08697	P08697;P08697-2				2.08577e+08
P08758	P08758				4.49027e+06
P08779	P08779				3.28007e+06
P08949;P08949-2	P08949;P08949-2				36199.9
P09104	P09104;P09104-2				6.7576e+06
P09172	P09172				484694
P09211	P09211				8.40738e+06
P09382	P09382				1.87871e+07
P09417	P09417;P09417-2				1.05067e+07
P09486	P09486				8.9891e+07
P09603	P09603;P09603-2;P09603-3				6.18996e+07
P09619	P09619;P09619-2				7.01997e+06
P09622	P09622;P09622-2				4.47846e+06
P09668	P09668				1.58846e+07
P09871	P09871				1.341e+08
P09936	P09936				5.03494e+06
P09958	P09958				1.75963e+06
P09960;P09960-4	P09960;P09960-4				1.55646e+06
P09972	P04075;P09972;P04075-2				3.56419e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				7.90257e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				5.7653e+08
P0C6S8	P0C6S8				1.08652e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				2.44881e+08
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				1.18979e+06
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				2.22003e+06
P0DMQ5	P0DMQ5				2.88223e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				5.107e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				1.6936e+08
P0DOX3	P0DOX3				1.59063e+07
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				4.87019e+09
P0DOX7	P01834;P0DOX7				7.80298e+07
P0DOX8	B9A064;P0DOX8				1.09539e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				4.59135e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				4.33312e+06
P0DP58	P0DP58				2.49699e+08
P0DTE1	P0DTE1				3.85689e+06
P10124	P10124				4.76001e+06
P10153	P10153				1.47142e+07
P10253	P10253				2.87058e+06
P10321;P10321-2	P10321;P10321-2				3.24795e+06
P10451-3	P10451-3				6.74597e+07
P10451-5	P10451;P10451-4;P10451-5				4.3978e+08
P10451;P10451-4	P10451;P10451-4				5.09548e+06
P10586;P10586-2	P10586;P10586-2				8.91994e+06
P10599	P10599;P10599-2				2.47529e+07
P10619;P10619-2	P10619;P10619-2				305503
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7				2.32429e+06
P10643	P10643				5.12852e+07
P10644;P10644-2	P10644;P10644-2				807120
P10645	P10645				7.60085e+08
P10721;P10721-2	P10721;P10721-2				3.3623e+06
P10745	P10745				266776
P10768	P10768				2.68265e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				4.38613e+09
P10915	P10915				923455
P11021	P11021				1.34697e+07
P11047	P11047				4.08074e+06
P11117	P11117				2.23393e+06
P11142	P11142				1.34024e+07
P11215;P11215-2	P11215;P11215-2				269282
P11226	P11226				1.05998e+06
P11279	P11279;P11279-2				1.05208e+07
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				6.44119e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				2.0779e+07
P11464-4	P11464-4				5.78263e+06
P11597;P11597-2	P11597;P11597-2				1.12622e+06
P11684	P11684				2.32834e+06
P11717	P11717				2.92802e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				478812
P12109	P12109				2.88563e+07
P12110	P12110;P12110-2;P12110-3				4.32256e+06
P12111	P12111				637845
P12111-4	P12111;P12111-2;P12111-4				1.26169e+07
P12259	P12259				1.42092e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				3.56302e+06
P12273	P12273				297791
P12277	P12277				3.93349e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				5.00599e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				8.60414e+06
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				5.26977e+06
P12830;P12830-2	P12830;P12830-2				1.84058e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				2.24946e+06
P13284	P13284				3.23049e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				6.03138e+07
P13489	P13489				2.2114e+06
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				3.48567e+06
P13521	P13521				1.94559e+08
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				1.84544e+08
P13591-3	P13591-1;P13591-3;P13591-4				7.28554e+07
P13598	P13598				4.60316e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				2.01242e+07
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				1.06252e+06
P13639	P13639				1.4551e+06
P13645	P13645				1.49132e+06
P13647	P13647				2.3899e+06
P13667	P13667				1.32957e+06
P13671	P13671				3.2261e+07
P13693	P13693				408585
P13747	P13747				949439
P13796	P13796				5.02279e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				1.11199e+06
P13987;P13987-2	P13987;P13987-2				1.21367e+08
P14136	P14136				689665
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				1.64279e+06
P14151;P14151-2	P14151;P14151-2				5.17829e+06
P14174	P14174				1.35345e+07
P14207	P14207				8.39948e+06
P14209;P14209-3	P14209;P14209-3				2.19464e+06
