Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F3_CSF_865.mzML
O94766	O94766;Q9NPZ5				5.83777e+06
O94769	O94769;O94769-2				7.94516e+06
O94772;O94772-2	O94772;O94772-2				1.28494e+08
O94779;O94779-2	O94779;O94779-2				542412
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				2.94878e+07
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				2.42067e+06
O94910	O94910;O94910-2				5.62469e+06
O94919	O94919				1.72131e+07
O94973;O94973-2	O94973;O94973-2				152027
O94985	O94985				2.17299e+06
O94985-2	O94985;O94985-2				2.24953e+08
O94991	O94991;O94991-2				1.73172e+06
O95084;O95084-2	O95084;O95084-2				1.47664e+06
O95157	O95157				370021
O95158	O95158				2.22956e+07
O95159	O95159				1.25602e+06
O95164	O95164				103488
O95185;O95185-2	O95185;O95185-2				2.13682e+06
O95196;O95196-2	O95196;O95196-2				6.39084e+06
O95206;O95206-2	O95206;O95206-2				1.64293e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				608399
O95336	O95336				218422
O95390	O95390				2.67488e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				7.49755e+06
O95445	O95445;O95445-2				6.59644e+06
O95450;O95450-2	O95450;O95450-2				1.05844e+06
O95467	O95467				976612
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				510530
O95497	O95497				960242
O95502	O95502				7.85784e+07
O95633;O95633-2	O95633;O95633-2				2.85676e+06
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-2;O95803-3				947074
O95841	O95841				642885
O95865	O95865				709461
O95881	O95881				109336
O95897	O95897				464438
O95967	O95967				7.58474e+06
O95970;O95970-3	O95970;O95970-3				277112
O95980	O95980				2.64348e+07
O95998	O95998				212235
P00338;P00338-3	P00338;P00338-3;P00338-4				6.38623e+06
P00352	P00352				451441
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				1.91638e+06
P00441	P00441				2.48299e+08
P00450	P00450				2.22192e+08
P00488	P00488				1.93349e+06
P00492	P00492				1.71902e+06
P00505	P00505;P00505-2				3.59064e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				1.60579e+06
P00558	P00558;P00558-2				2.98805e+06
P00734	P00734				3.66836e+07
P00736	P00736				5.76182e+07
P00738	P00738;P00738-2				3.78493e+08
P00739	P00739;P00739-2				2.30976e+08
P00740;P00740-2	P00740;P00740-2				5.01528e+06
P00742	P00742				8.84852e+06
P00746	P00746				3.35625e+07
P00747	P00747				7.78145e+07
P00748	P00748				1.49979e+07
P00751	P00751;P00751-2				3.271e+08
P00915	P00915				1.50462e+07
P00918	P00918				2.93998e+06
P01008	P01008				4.62364e+08
P01009	P01009;P01009-2;P01009-3				6.83341e+09
P01011	P01011				1.47268e+09
P01019	P01019				2.45449e+08
P01023	P01023				3.13265e+08
P01024	P01024				7.6925e+08
P01031	P01031				2.42341e+07
P01033	P01033				6.16507e+07
P01034	P01034				2.03563e+09
P01040	P01040				1.19487e+06
P01042	P01042;P01042-2;P01042-3				1.49269e+08
P01042-2;P01042-3	P01042-2;P01042-3				6.60473e+07
P01127;P01127-2	P01127;P01127-2				2.208e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				470578
P01210	P01210				1.03856e+08
P01213	P01213				4.11678e+06
P01236	P01236				136870
P01258;P01258-2	P01258;P06881;P10092;P01258-2				918005
P01282;P01282-2	P01282;P01282-2				963703
P01303	P01303				1.1885e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.20854e+07
P01591	P01591				1.97797e+07
P01593;P01594	P01593;P01594				4.15548e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				2.88272e+07
P01599	P01599;A0A0C4DH72				1.54859e+07
P01602	P01602				9.44953e+06
P01619	P01619				4.27212e+08
P01700	P01700				4.44998e+07
P01701	P01701				1.90691e+07
P01705	P01705				4.56881e+06
P01709	P01706;P01709;P0DOX8				3.32777e+07
P01714	P01714				7.42798e+06
P01715	P01715;A0A075B6K4				2.4287e+06
P01717	P01717				2.37835e+07
P01721	P01721				6.28746e+06
P01742	P01742				1.02617e+07
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				3.81696e+07
P01780	P01780				1.32801e+08
P01814	P01814				2.155e+06
P01817	P01817				1.14795e+07
P01833	P01833				1.62665e+06
P01834	P01834				3.8871e+08
P01859;P01859-1	P01859;P01859-1				1.57743e+09
P01860;P01860-1	P01860;P01860-1				5.99709e+07
P01861;P01861-1	P01861;P01861-1				4.69346e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				3.14263e+07
P01876;P01876-1	P01876;P01876-1				9.15705e+08
P01889	P01889;P13747				938991
P01903;P01906	P01903;P01906				289691
P01911;P04440	P01911;P04440				720261
P02042	P02042				1.66376e+07
P02144	P02144				1.48078e+06
P02452	P02452				1.7099e+07
P02461	P02461;P02461-2				6.1462e+06
P02533	P02533				792121
P02538	O95678;P02538;P48668				2.15243e+06
P02647	P02647				2.43132e+09
P02649	P02649				4.21691e+09
P02652	P02652				2.40808e+08
P02654	P02654				9.05357e+07
P02655	P02655				1.06247e+07
P02656	P02656				1.54279e+07
P02671	P02671;P02671-2				2.31618e+08
P02675	P02675				5.55993e+07
P02679;P02679-2	P02679;P02679-2				9.68378e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				199463
P02741	P02741;P02741-2				1.24048e+08
P02743	P02743				8.45408e+06
P02745	P02745				9.48138e+07
P02746	P02746				1.21254e+08
P02747	P02747				1.745e+08
P02748	P02748				3.41572e+07
P02749	P02749				5.09407e+07
P02750	P02750				1.43366e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				1.9105e+08
P02753	P02753				2.42459e+08
P02760	P02760				5.39586e+07
P02763	P02763				1.95011e+09
P02765	P02765				2.85063e+08
P02766	P02766				3.40056e+09
P02768	P02768				1.46307e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				6.60528e+08
P02786	P02786				965628
P02787	P02787				5.68693e+09
P02788;P02788-2	P02788;P02788-2				4.03729e+06
P02790	P02790				2.56711e+09
P02792	P02792				1.06529e+06
P02794	P02794				2.35779e+06
P03950	P03950				3.06389e+06
P03951	P03951;P03951-2				1.00087e+07
P03952	P03952				6.86675e+06
P04003	P04003				1.71889e+06
P04004	P04004				2.84447e+08
P04040	P04040				1.22747e+06
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				1.2103e+06
P04066	P04066				7.62232e+06
P04070;P04070-2	P04070;P04070-2				2.25106e+06
P04075	P04075;P04075-2				1.78454e+07
P04080	P04080				2.78006e+06
P04083	P04083				57402.2
P04085;P04085-2	P04085;P04085-2				7.274e+06
P04114	P04114				4.20928e+06
P04156	P04156				2.85218e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				8.13264e+06
P04180	P04180				2.38809e+07
P04196	P04196				8.05278e+07
P04211	P04211;A0A075B6I9				3.15106e+07
P04216	P04216				1.75038e+08
P04217	P04217;P04217-2				2.41455e+08
P04217-2	P04217-2				6.44057e+06
P04264	P04259;P04264				2.40349e+07
P04271	P04271				638847
P04275	P04275				2.75258e+06
P04278;P04278-5	P04278;P04278-5				1.91998e+06
P04406	P04406;P04406-2				7.3416e+06
P04430	P04430				1.62282e+06
P04439;P04439-2	P01889;P04439;P04439-2				3.18154e+06
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				1.2466e+06
P04792	P04792				570970
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				3.12023e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				553397
P05026;P05026-2	P05026;P05026-2				1.17565e+06
P05060	P05060				5.37653e+08
P05067;P05067-11;P05067-7;P05067-8;P05067-9	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				2.14528e+08
P05090	P05090				2.64238e+09
P05109	P05109				2.2574e+06
P05121	P05121				499679
P05154	P05154				1.51775e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				6.35124e+08
P05156	P05156				4.961e+07
P05160	P05160				486435
P05362	P05362				1.21275e+06
P05408;P05408-2	P05408;P05408-2				3.06032e+08
P05413	P05413				3.12981e+06
P05452	P05452				7.55399e+07
P05543	P05543				1.20933e+07
P05546	P05546				3.76504e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.20273e+06
P05937	P05937;P05937-2				6.71846e+06
P05997	P05997				579732
P06276	P06276				2.79991e+06
P06280	P06280				374968
P06307	P06307				2.01081e+07
P06312	P06312				1.80422e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				3.73507e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				5.11686e+08
P06396-2	P06396-2				2.71337e+06
P06681	P06681;P06681-2;P06681-3				2.7389e+07
P06702	P06702				2.7171e+06
P06703	P06703				4.06753e+06
P06727	P06727				7.60447e+07
P06733	P06733;P06733-2				5.77683e+06
P06744;P06744-2	P06744;P06744-2				2.81296e+06
P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6	P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P06753-7				2.16586e+06
P06865	P06865				5.04976e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				2.84814e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.0677e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				2.8896e+07
P07225	P07225				4.80409e+07
P07237	P07237				1.48187e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				128607
P07311	P07311				739768
P07333	P07333;P07333-2				4.17363e+07
P07339	P07339				1.01134e+08
P07357	P07357				2.74259e+07
P07358	P07358				1.35932e+07
P07360	P07360				1.51213e+07
P07437	P04350;P07437;P68371				1.75382e+06
P07451	P07451				71434.7
P07492	P07492;P07492-2;P07492-3				466184
P07585	P07585;P07585-4				1.70399e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				3.25372e+07
P07686	P07686				5.09358e+06
P07711	P07711;P07711-3				1.12514e+07
P07737	P07737				3.2264e+06
P07858	P07858				3.19998e+07
P07900;P07900-2	P07900;P07900-2				1.14073e+06
P07942	P07942				6.86648e+06
P07996	P07996;P07996-2				4.27275e+06
P07998	P07998				2.98504e+07
P08123	P08123				1.50652e+07
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				1.60823e+07
P08185	P08185				8.53182e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				6.58924e+06
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				228468
P08238	P07900;P08238;P07900-2				542376
P08253	P08253;P08253-2;P08253-3				2.17251e+07
P08294	P08294				1.04467e+08
P08493-2	P08493;P08493-2				2.1766e+07
P08571	P08571				1.39433e+08
P08572	P08572				7.41868e+06
P08581;P08581-2	P08581;P08581-2				950829
P08582	P08582;P08582-2				829206
P08603	P08603				1.52701e+08
P08637	P08637				3.14955e+06
P08670	P08670				3.34615e+06
P08697	P08697;P08697-2				1.52962e+08
P08758	P08758				2.03687e+06
P08779	P08779				1.74754e+07
P08833	P08833				235991
P08949;P08949-2	P08949;P08949-2				6040.98
P09104	P09104;P09104-2				4.69232e+06
P09172	P09172				292202
P09211	P09211				3.58799e+06
P09382	P09382				7.74578e+06
P09417;P09417-2	P09417;P09417-2				5.26985e+06
P09486	P09486				6.81842e+07
P09603	P09603;P09603-2;P09603-3				3.50509e+07
P09619	P09619;P09619-2				3.22584e+06
P09622	P09622;P09622-2;P09622-3				1.42918e+06
P09668	P09668				7.2412e+06
P09871	P09871				9.13931e+07
P09936	P09936				1.54487e+06
P09958	P09958				1.13515e+07
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				54923.4
P09972	P09972				1.80001e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				9.55671e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				3.7904e+08
P0C6S8	P0C6S8				861609
P0CF74	P0CF74				454158
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				1.0215e+08
P0DJI8	P0DJI8;P0DJI9;P0DJI9-2				8.23052e+07
P0DMQ5	P0DMQ5				1.57413e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.65482e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				1.63123e+09
P0DOX3	P0DOX3				2.24141e+07
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				4.07051e+09
P0DOX7	P01834;P0DOX7				2.63746e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				1.05427e+09
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.75936e+06
P0DP58	P0DP58				1.43795e+08
P0DTE1	P0DTE1				5.63158e+06
P10124	P10124				3.1463e+06
P10153	P10153				2.2961e+07
P10253	P10253				1.54453e+06
P10321	P10321;P10321-2				1.48157e+07
P10412;P16402;P16403	P10412;P16402;P16403				1.15169e+06
P10451-3	P10451-3				2.91577e+07
P10451-5	P10451;P10451-4;P10451-5				2.57538e+08
P10451;P10451-4	P10451;P10451-4				2.25126e+06
P10586;P10586-2	P10586;P10586-2				2.53954e+07
P10599	P10599;P10599-2				8.82489e+06
P10619;P10619-2	P10619;P10619-2				218393
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				729037
P10643	P10643				6.98896e+07
P10644;P10644-2	P10644;P10644-2				257950
P10645	P10645				4.14636e+08
P10721;P10721-2	P10721;P10721-2				2.98806e+06
P10745	P10745				86570.7
P10768	P10768				1.65189e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				2.85213e+09
P11021	P11021				6.58336e+06
P11047	P11047				5.68668e+06
P11117	P11117				881976
P11142	P11142				8.76802e+06
P11226	P11226				676754
P11279	P11279;P11279-2				9.97727e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				3.65077e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.76512e+07
P11597;P11597-2	P11597;P11597-2				124786
P11717	P11717				4.5653e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				172666
P12109	P12109				2.42615e+07
P12110	P12110;P12110-2;P12110-3				2.92236e+06
P12111	P12111;P12111-2;P12111-4				1.44443e+07
P12111-4	P12111-4				810308
P12259	P12259				1.05026e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.39981e+06
P12277	P12277				1.08359e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				2.77341e+06
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				1.44038e+06
P12830;P12830-2	P12830;P12830-2				1.46639e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				1.12124e+06
P13284	P13284				1.33696e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				6.20191e+07
P13489	P13489				547143
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				2.9361e+06
P13521	P13521				5.52672e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				1.64163e+08
P13591-3	P13591-1;P13591-3;P13591-4				1.33381e+07
P13598	P13598				3.07989e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				1.50729e+07
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				562455
P13639	P13639				186631
P13645	P13645				9.55512e+06
P13647	P13647				2.19e+06
P13667	P13667				642596
P13671	P13671				1.77288e+07
P13693	P13693				185137
P13796	P13796				5.12113e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				322183
P13987;P13987-2	P13987;P13987-2				8.1332e+07
P14136	P14136				2.67045e+06
P14138;P14138-2	P14138;P14138-2				2.66173e+06
P14151;P14151-2	P14151;P14151-2				5.40432e+06
P14174	P14174				5.65468e+06
P14207	P14207				3.78025e+06
P14209;P14209-3	P14209;P14209-3				1.94947e+06
P14314-2	P14314;P14314-2				8.05845e+06
P14324;P14324-2	P14324;P14324-2				465901
P14384	P14384				1.26918e+06
P14415	P14415				2.20282e+06
P14543	P14543;P14543-2				9.17489e+06
P14618-2	P14618;P14618-2;P14618-3				2.21652e+07
P14618;P14618-3	P14618;P14618-3				111526
P14621	P14621				3.98473e+06
