Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B9_CSF_851-15.mzML
O95497	O95497				668924
O95502	O95502				4.92847e+07
O95633;O95633-2	O95633;O95633-2				1.79336e+06
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-2;O95803-3				769494
O95841	O95841				441738
O95865	O95865				523526
O95881	O95881				106974
O95897	O95897				384334
O95967	O95967				6.06237e+06
O95970;O95970-3	O95970;O95970-3				997240
O95980	O95980				1.0895e+07
O95998	O95998				48652.3
P00338;P00338-3	P00338;P00338-3;P00338-4				4.7319e+06
P00352	P00352				599780
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				1.54953e+06
P00441	P00441				2.13012e+08
P00450	P00450				2.2546e+08
P00488	P00488				1.19142e+06
P00492	P00492				1.30905e+06
P00505	P00505;P00505-2				3.13617e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				1.14507e+06
P00558	P00558;P00558-2				3.66024e+06
P00734	P00734				4.6839e+07
P00736	P00736				4.92741e+07
P00738	P00738;P00738-2				6.91015e+08
P00739	P00739;P00739-2				3.87502e+08
P00740;P00740-2	P00740;P00740-2				4.54524e+06
P00742	P00742				9.35044e+06
P00746	P00746				8.17128e+07
P00747	P00747				6.26834e+07
P00748	P00748				1.22882e+07
P00751	P00751;P00751-2				1.21248e+08
P00915	P00915				2.49977e+06
P00918	P00918				290115
P01008	P01008				4.63667e+08
P01009	P01009;P01009-2;P01009-3				4.87758e+09
P01011	P01011				1.33425e+09
P01019	P01019				5.35922e+08
P01023	P01023				2.77145e+08
P01024	P01024				1.19097e+09
P01031	P01031				2.29376e+07
P01033	P01033				7.98023e+07
P01034	P01034				1.82768e+09
P01036;P01037	P01036;P01037				2.46388e+06
P01040	P01040				1.41216e+06
P01042	P01042;P01042-2;P01042-3				1.05109e+08
P01042-2;P01042-3	P01042-2;P01042-3				5.58808e+07
P01127;P01127-2	P01127;P01127-2				2.05302e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				377271
P01210	P01210				1.13855e+08
P01213	P01213				2.75278e+06
P01236	P01236				388468
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				496118
P01282;P01282-2	P01282;P01282-2				520720
P01303	P01303				8.12753e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.26917e+07
P01591	P01591				1.06825e+07
P01593;P01594	P01593;P01594				1.22689e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				3.08458e+07
P01599	P01599;A0A0C4DH72				1.51195e+07
P01602	P01602				1.02788e+07
P01619	P01619				3.67776e+08
P01700	P01700				5.85921e+07
P01701	P01701				1.43105e+07
P01705	P01705				1.97591e+06
P01709	P01706;P01709;P0DOX8				2.34181e+07
P01714	P01714				3.46551e+06
P01717	P01717				3.59272e+07
P01721	P01721				1.44871e+06
P01742	P01742				6.93395e+06
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				1.71662e+07
P01780	P01780				1.38786e+08
P01814	P01814				5.50214e+06
P01817	P01817				5.66889e+06
P01833	P01833				1.63708e+06
P01834	P01834				3.43782e+08
P01859;P01859-1	P01859;P01859-1				1.36123e+09
P01860;P01860-1	P01860;P01860-1				7.09599e+07
P01861;P01861-1	P01861;P01861-1				1.53797e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				2.75287e+07
P01876;P01876-1	P01876;P01876-1				1.35541e+09
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				3.01221e+06
P01903	P01903;P01906				404280
P01911;P04440	P01911;P04440				1.30036e+06
P02042	P02042				3.6893e+06
P02144	P02144				1.06074e+06
P02452	P02452				2.12198e+07
P02461	P02461;P02461-2				8.61708e+06
P02533	P02533;Q04695				775706
P02647	P02647				3.24178e+09
P02649	P02649				3.90662e+09
P02652	P02652				4.58712e+08
P02654	P02654				9.5483e+07
P02655	P02655				7.24262e+06
P02656	P02656				8.15213e+07
P02671	P02671;P02671-2				1.35066e+08
P02675	P02675				5.53364e+07
P02679;P02679-2	P02679;P02679-2				4.50515e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				195944
P02741	P02741				610808
P02743	P02743				7.89198e+06
P02745	P02745				7.13503e+07
P02746	P02746				1.14102e+08
P02747	P02747				1.52355e+08
P02748	P02748				3.5104e+07
P02749	P02749				5.08332e+07
P02750	P02750				1.13632e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				1.87887e+08
P02753	P02753				2.21371e+08
P02760	P02760				8.80984e+07
P02763	P02763				1.55987e+09
P02765	P02765				5.09639e+08
P02766	P02766				5.02319e+09
P02768	P02768				1.54615e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				4.56567e+08
P02786	P02786				1.06052e+06
P02787	P02787				3.69018e+09
P02788;P02788-2	P02788;P02788-2				3.5481e+06
P02790	P02790				1.53608e+09
P02792	P02792				1.67089e+06
P02794	P02794				2.54905e+06
P03950	P03950				2.739e+06
P03951	P03951;P03951-2				5.88043e+06
P03952	P03952				6.34742e+06
P04003	P04003				2.55255e+06
P04004	P04004				3.11096e+08
P04040	P04040				282874
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				1.92941e+06
P04066	P04066				8.4991e+06
P04070;P04070-2	P04070;P04070-2				3.30682e+06
P04075	P04075;P04075-2				1.97725e+07
P04080	P04080				1.91021e+06
P04085;P04085-2	P04085;P04085-2				5.51902e+06
P04114	P04114				5.64631e+07
P04156	P04156				2.345e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				4.19779e+07
P04180	P04180				2.29113e+07
P04196	P04196				7.4275e+07
P04211	P04211;A0A075B6I9				2.70269e+07
P04216	P04216				1.21432e+08
P04217	P04217;P04217-2				3.008e+08
P04217-2	P04217-2				4.05132e+06
P04233-2;P04233-5	P04233;P04233-2;P04233-4;P04233-5				3.58795e+06
P04264	P04259;P04264				4.78799e+07
P04271	P04271				1.04592e+06
P04275	P04275				1.4099e+06
P04278	P04278;P04278-5				5.216e+06
P04350;P07437;P68371	P04350;P07437;P68371				363526
P04406	P04406;P04406-2				1.00758e+07
P04430	P04430				368912
P04439;P04439-2	P01893;P04439;P04439-2				1.26061e+06
P04792	P04792				469565
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				481050
P05026;P05026-2	P05026;P05026-2				857937
P05060	P05060				4.34114e+08
P05067;P05067-11;P05067-7;P05067-8;P05067-9	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				3.02612e+08
P05090	P05090				2.52571e+09
P05107	P05107				467958
P05109	P05109				265095
P05121	P05121				565040
P05154	P05154				1.01942e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				4.37209e+08
P05156	P05156				3.93614e+07
P05160	P05160				1.15417e+06
P05362	P05362				1.00695e+06
P05408;P05408-2	P05408;P05408-2				1.66674e+08
P05413	P05413				3.70171e+06
P05451;P48304	P05451;P48304				261698
P05452	P05452				8.33014e+07
P05543	P05543				4.01747e+07
P05546	P05546				5.08517e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.04105e+06
P05937	P05937;P05937-2				4.51646e+06
P05997	P05997				460462
P06276	P06276				4.29909e+06
P06307	P06307				1.54884e+07
P06310	P06310				1.09235e+08
P06312	P06312				1.87488e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				4.28501e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				4.33956e+08
P06396-2	P06396-2				2.47569e+06
P06681	P06681;P06681-2;P06681-3				3.15483e+07
P06702	P06702				844535
P06703	P06703				1.98657e+07
P06727	P06727				1.573e+08
P06733	P06733;P06733-2				6.05714e+06
P06744;P06744-2	P06744;P06744-2				2.37857e+06
P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P06753-7	P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P06753-7				933503
P06865	P06865				6.91656e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				1.88765e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				9.88777e+06
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				2.47067e+07
P07196	P07196				421285
P07225	P07225				3.43782e+07
P07237	P07237				1.39943e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				167138
P07311	P07311				2.76993e+06
P07333	P07333;P07333-2				2.82017e+07
P07339	P07339				1.15624e+08
P07357	P07357				2.32661e+07
P07358	P07358				2.1441e+07
P07360	P07360				1.37178e+07
P07451	P07451				49913.4
P07492	P07492;P07492-2;P07492-3				720521
P07585	P07585;P07585-4				1.33142e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				1.2237e+08
P07686	P07686				6.91845e+06
P07711	P07711;P07711-3				1.149e+07
P07737	P07737				2.37557e+06
P07858	P07858				2.39577e+07
P07900;P07900-2	P07900;P07900-2				1.1489e+06
P07942	P07942				6.10393e+06
P07988	P07988				138202
P07996	P07996;P07996-2				4.24223e+06
P07998	P07998				1.78471e+07
P08123	P08123				1.57426e+07
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				1.00451e+07
P08185	P08185				7.40771e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				3.7062e+06
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				256963
P08238	P07900;P08238;P07900-2				358487
P08253	P08253;P08253-2;P08253-3				2.2341e+07
P08294	P08294				9.41627e+07
P08493-2	P08493;P08493-2				2.75713e+07
P08571	P08571				1.50209e+08
P08572	P08572				2.65686e+06
P08581;P08581-2	P08581;P08581-2				599959
P08582	P08582;P08582-2				2.67916e+06
P08603	P08603				1.38897e+08
P08637	P08637				5.61875e+06
P08670	P08670;P17661				2.49003e+06
P08697	P08697;P08697-2				1.90503e+08
P08758	P08758				2.20944e+06
P08779	P08779				2.26175e+06
P09104	P09104;P09104-2				6.53708e+06
P09172	P09172				3.54024e+06
P09211	P09211				3.39883e+06
P09382	P09382				7.67037e+06
P09417;P09417-2	P09417;P09417-2				8.05038e+06
P09486	P09486				5.19148e+07
P09603	P09603;P09603-2;P09603-3				3.01632e+07
P09619	P09619;P09619-2				3.59592e+06
P09622;P09622-2	P09622;P09622-2;P09622-3				2.28991e+06
P09668	P09668				734546
P09871	P09871				8.78215e+07
P09936	P09936				2.93115e+06
P09958	P09958				7.0613e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				639634
P09972	P04075;P09972;P04075-2				2.01378e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.0697e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				4.54071e+08
P0C6S8	P0C6S8				701177
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				8.04561e+07
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				876811
P0DMQ5	P0DMQ5				1.12201e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				1.40121e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				8.85837e+08
P0DOX3	P0DOX3				1.21902e+07
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				2.62488e+09
P0DOX7	P01834;P0DOX7				2.13621e+08
P0DOX8	B9A064;P0DOX8				2.23005e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				4.17044e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.14131e+06
P0DP58	P0DP58				5.84321e+07
P0DTE1	P0DTE1				1.63977e+06
P0DTE7;P0DTE8;P0DUB6	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				799095
P10124	P10124				3.58707e+06
P10153	P10153				9.37401e+06
P10253	P10253				1.75799e+06
P10451-3	P10451-3				3.28025e+07
P10451-5	P10451;P10451-4;P10451-5				2.51109e+08
P10451;P10451-4	P10451;P10451-4				2.50302e+06
P10586;P10586-2	P10586;P10586-2				6.49734e+06
P10599	P10599;P10599-2				6.31006e+06
P10619;P10619-2	P10619;P10619-2				324997
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7				455807
P10643	P10643				7.63012e+07
P10644;P10644-2	P10644;P10644-2				227393
P10645	P10645				2.45555e+08
P10721;P10721-2	P10721;P10721-2				2.68054e+06
P10745	P10745				481038
P10768	P10768				2.0908e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				2.83221e+09
P11021	P11021				8.44147e+06
P11047	P11047				1.99301e+06
P11117	P11117				1.14242e+06
P11142	P11142				5.01736e+06
P11279	P11279;P11279-2				7.7813e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				1.69548e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.05904e+07
P11464-4	P11464-4				6.51667e+06
P11597	P11597;P11597-2				692259
P11717	P11717				3.21844e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				198958
P12109	P12109				2.17846e+07
P12110	P12110;P12110-2;P12110-3				3.11371e+06
P12111	P12111				208680
P12111-4	P12111;P12111-2;P12111-4				1.22925e+07
P12259	P12259				1.18805e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				668108
P12273	P12273				672660
P12277	P12277				2.35128e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				3.52009e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				8.2491e+06
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				1.26014e+06
P12830;P12830-2	P12830;P12830-2				1.49115e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				1.08971e+06
P13284	P13284				1.47129e+06
P13385;P51864	P13385;P51864				1.65345e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				3.58616e+07
P13489	P13489				655590
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				1.4058e+06
P13521	P13521				3.21663e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				1.48005e+08
P13591-3	P13591-1;P13591-3;P13591-4				9.86709e+06
P13598	P13598				3.09402e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				9.61795e+06
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				264026
P13645	P13645				2.52449e+07
P13647	P13647				2.32709e+06
P13667	P13667				560784
P13671	P13671				1.88873e+07
P13693	P13693				141823
P13796	P13796				4.19113e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				209725
P13987;P13987-2	P13987;P13987-2				5.11123e+07
P14136	P14136				258511
P14138;P14138-2	P14138;P14138-2				1.79283e+06
P14151;P14151-2	P14151;P14151-2				3.86981e+06
P14174	P14174				5.62533e+06
P14207	P14207				4.09721e+06
P14209;P14209-3	P14209;P14209-3				1.44638e+06
P14314-2	P14314;P14314-2				6.79061e+06
P14324;P14324-2	P14324;P14324-2				591026
P14384	P14384				727559
P14415	P14415				2.71085e+06
P14543	P14543;P14543-2				9.49704e+06
P14618-2	P14618;P14618-2;P14618-3				2.92529e+07
P14621	P14621				3.56625e+06
P14625	P14625				4.05356e+06
P15086	P15085;P15086				984472
P15090	P15090				1.32418e+06
P15121	P15121				2.18954e+06
P15144	P15144				940146
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				5.31525e+06
P15169	P15169				2.08387e+06
P15289;P15289-2	P15289;P15289-2				1.77357e+06
P15291;P15291-2	P15291;P15291-2				3.95477e+06
