Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E2_CSF_396.mzML
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				1.49466e+07
O00187;O00187-2	O00187;O00187-2				1.171e+06
O00264	O00264;O15173;O15173-2				1.26292e+06
O00299	O00299				510066
O00339;O00339-2	O00339;O00339-2;O00339-3				1.1697e+06
O00391	O00391;O00391-2				1.13328e+07
O00451	O00451;O00451-2;O00451-3				6.1126e+06
O00461	O00461				2.86518e+06
O00462	O00462				4.20383e+06
O00468-6	O00468-6;O00468-7				7.44643e+06
O00533	O00533;O00533-2				1.34626e+08
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				624341
O00584	O00584				4.74325e+06
O00754;O00754-2	O00754;O00754-2				725174
O14498	O14498				1.50712e+07
O14522	O14522;O14522-1				936421
O14594	O14594				6.20367e+07
O14668;O14668-2	O14668;O14668-2				807190
O14672	O14672				1.08239e+06
O14745	O14745				23919.5
O14773	O14773				7.14753e+06
O14786;O14786-2;O14786-3	O14786;O14786-2;O14786-3				3.68496e+06
O14791-2	O14791;O14791-2;O14791-3				6.50508e+06
O14793	O14793				1.42217e+06
O14917;O14917-2	O14917;O14917-2				1.7604e+06
O14960	O14960				1.70643e+07
O15031	O15031				7.04509e+06
O15041;O15041-2	O15041;O15041-2				107674
O15197;O15197-3	O15197;O15197-3				2.15306e+06
O15204;O15204-2	O15204;O15204-2				740873
O15230	O15230				860467
O15232;O15232-2	O15232;O15232-2				626182
O15240	O15240				1.01307e+08
O15335	O15335				2.64014e+06
O15354	O15354				1.12544e+07
O15394	O15394;O15394-2				1.78425e+07
O15466;O15466-2	O15466;O15466-2				500150
O43155	O43155				1.64513e+06
O43157	O43157;O43157-2;O43157-3				1.6619e+06
O43173	O43173				958601
O43240	O43240				96808.7
O43278;O43278-2	O43278;O43278-2				700822
O43286	O43286				657180
O43291	O43291				4.50144e+06
O43300	O43300				572207
O43405;O43405-2	O43405;O43405-2				9.00751e+06
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				1.65819e+07
O43505	O43505				2.69769e+08
O43508	O43508;O43508-2				353759
O43529	O43529				1.39735e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				4.45187e+06
O43567	O43567				3.97534e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				515077
O43827	O43827				2.59904e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				643996
O43854;O43854-2	O43854;O43854-2				150173
O43866	O43866				7.70098e+06
O43897;O43897-2	O43897;O43897-2				925193
O43909	O43909				147628
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				4.54375e+06
O60242	O60242				620234
O60243	O60243				452702
O60245;O60245-2	O60245;O60245-2				1.33296e+06
O60279	O60279				6.23322e+06
O60294	O60294				1.76512e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				577489
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				1.80449e+06
O60476	O60476				1.24795e+06
O60477;O60477-3;Q76B58;Q76B58-2	O60477;Q76B58;O60477-3;Q76B58-2				31965.7
O60565	O60565				81613.9
O60568	O60568				1.61413e+06
O60613	O60613				298078
O60814;P57053;P58876;P62807;Q5QNW6;Q5QNW6-2;Q93079;Q99877;Q99879;Q99880	O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880;Q5QNW6-2				8.4473e+06
O60883	O60883				9.69333e+07
O60888-3	O60888;O60888-2;O60888-3				2.88533e+07
O60939	O60939				948990
O75019;O75019-2	O75019;O75019-2				654027
O75051;O75051-2	O75051;O75051-2				583704
O75063	O75063				760216
O75071	O75071				2.28595e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				1.50725e+06
O75078	O75078;O75078-2				2.23938e+06
O75083	O75083;O75083-3				1.11521e+06
O75084;Q14332	O75084;Q14332				211859
O75093;O75093-2	O75093;O94813;O75093-2;O94813-2;O94813-3				1.34998e+07
O75144;O75144-2	O75144;O75144-2;O75144-3				8.13526e+06
O75173;O75173-2	O75173;O75173-2				5.2435e+06
O75223	O75223;O75223-3				376845
O75326	O75326;O75326-2				1.16211e+07
O75340;O75340-2	O75340;O75340-2				61447.7
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				208416
O75368	O75368				1.1711e+06
O75493	O75493				3.22791e+06
O75503	O75503				3.43819e+06
O75509	O75509				1.02132e+07
O75629	O75629				295748
O75636;O75636-2	O75636;O75636-2				1.25443e+06
O75711	O75711				7.66288e+07
O75752	O75752				4.35555e+06
O75781;O75781-2	O75781;O75781-2				1.35219e+06
O75787;O75787-2	O75787;O75787-2				2.81376e+06
O75874	O75874				958092
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				7.52472e+06
O75973	O75973				433977
O75976	O75976				826627
O76061	O76061				1.64409e+06
O76070	O76070				441200
O94760	O94760;O94760-2				4.05688e+06
O94766	O94766;Q9NPZ5				6.07088e+06
O94769	O94769;O94769-2				2.73206e+06
O94772;O94772-2	O94772;O94772-2				3.37889e+07
O94779;O94779-2;O94779-4	O94779;O94779-2;O94779-4				325563
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				1.17222e+07
O94910	O94910;O94910-2				4.52398e+06
O94919	O94919				1.08499e+07
O94973;O94973-2	O94973;O94973-2				79753.6
O94985	O94985				1.01619e+06
O94985-2	O94985;O94985-2				1.32787e+08
O94991	O94991;O94991-2				2.38987e+06
O95157	O95157				390852
O95158	O95158				1.072e+07
O95159	O95159				513094
O95185;O95185-2	O95185;O95185-2				1.32603e+06
O95196;O95196-2	O95196;O95196-2				8.52866e+06
O95206;O95206-2	O95206;O95206-2				1.55544e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				300991
O95336	O95336				160874
O95390	O95390				1.38507e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				1.63061e+06
O95445	O95445;O95445-2				1.15658e+07
O95450;O95450-2	O95450;O95450-2				527549
O95467	O95467				668038
O95477	O95477				2.60531e+06
O95497	O95497				615727
O95502	O95502				4.79326e+07
O95841	O95841;Q9UKU9;Q9UKU9-2				1.19188e+06
O95865	O95865				536915
O95881	O95881				111671
O95897	O95897				704619
O95967	O95967				2.40825e+06
O95980	O95980				8.10239e+06
O95998	O95998;O95998-4				1.18588e+07
P00338;P00338-3	P00338;P00338-3;P00338-4				2.78238e+06
P00352	P00352				339678
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3;P00390-4;P00390-5				1.35543e+06
P00441	P00441				1.04522e+08
P00450	P00450				2.27007e+08
P00488	P00488				1.12843e+06
P00492	P00492				2.08014e+07
P00505	P00505;P00505-2				2.85097e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				527408
P00558	P00558;P00558-2				3.04451e+06
P00734	P00734				2.66907e+07
P00736	P00736				6.08654e+07
P00738	P00738;P00738-2				1.4708e+08
P00739	P00739;P00739-2				1.42674e+08
P00740;P00740-2	P00740;P00740-2				960022
P00742	P00742				4.53752e+06
P00746	P00746				6.40224e+07
P00747	P00747				8.55834e+07
P00748	P00748				4.90951e+07
P00751	P00751;P00751-2				1.99995e+08
P00813	P00813				23820.5
P00915	P00915				615510
P01008	P01008				2.48926e+08
P01009	P01009;P01009-2;P01009-3				6.1963e+09
P01011	P01011				8.25476e+08
P01019	P01019				4.94654e+08
P01023	P01023				4.03284e+08
P01024	P01024				5.22586e+08
P01031	P01031				1.48143e+07
P01033	P01033				4.8238e+07
P01034	P01034				6.97421e+09
P01040	P01040				3.18024e+06
P01042	P01042;P01042-2;P01042-3				1.86868e+08
P01042-2;P01042-3	P01042-2;P01042-3				8.50507e+07
P01127;P01127-2	P01127;P01127-2				1.2705e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				310088
P01210	P01210				7.86702e+07
P01213	P01213				2.83352e+06
P01236	P01236				285334
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				741858
P01282;P01282-2	P01282;P01282-2				269632
P01303	P01303				4.50828e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.2061e+07
P01591	P01591				1.91891e+07
P01593;P01594	P01593;P01594				4.62194e+07
P01602	P01602				7.87362e+06
P01619	P01619				3.5477e+08
P01700	P01700				1.27475e+08
P01701	P01701				3.18032e+07
P01703	P01703				1.35901e+06
P01706	P01706				6.35296e+06
P01709	P01706;P01709;P0DOX8				7.5827e+06
P01714	P01714				5.36699e+06
P01715	P01715;A0A075B6K4				2.30629e+06
P01717	P01717				3.31987e+07
P01721	P01721				3.87539e+06
P01742	P01742				9.808e+06
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				2.54042e+07
P01780	P01780				1.16424e+08
P01814	P01814				1.67769e+06
P01817	P01817				1.34495e+07
P01833	P01833				1.34756e+06
P01834	P01834				4.50321e+08
P01859;P01859-1	P01859;P01859-1				9.24534e+08
P01860;P01860-1	P01860;P01860-1				5.21233e+07
P01861;P01861-1	P01861;P01861-1				1.51416e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				6.8721e+07
P01876;P01876-1	P01876;P01876-1				1.61041e+08
P01903;P01906	P01903;P01906				100888
P01911;P04440	P01911;P04440				397040
P02042	P02042				1.63752e+06
P02144	P02144				2.97582e+07
P02452	P02452				2.51105e+07
P02461	P02461;P02461-2				3.63586e+06
P02462	P02462				1.225e+07
P02533	P02533;P08727;P08779;P19012;Q04695;P19012-2				8.98426e+06
P02538	P02538;P04259;P12035;P48668				1.54129e+06
P02647	P02647				2.21705e+09
P02649	P02649				2.66143e+09
P02652	P02652				6.93413e+08
P02654	P02654				9.87913e+07
P02655	P02655				7.2093e+06
P02656	P02656				5.89442e+07
P02671	P02671;P02671-2				8.04056e+07
P02675	P02675				3.47175e+07
P02679;P02679-2	P02679;P02679-2				3.49618e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				331783
P02741	P02741;P02741-2				1.05649e+07
P02743	P02743				4.81794e+06
P02745	P02745				3.33444e+07
P02746	P02746				7.54468e+07
P02747	P02747				1.21886e+08
P02748	P02748				2.36774e+07
P02749	P02749				2.01142e+07
P02750	P02750				1.5101e+08
P02751;P02751-1;P02751-3;P02751-7	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				1.78137e+08
P02753	P02753				1.08222e+08
P02760	P02760				1.79303e+07
P02763	P02763				1.88366e+09
P02765	P02765				2.77662e+08
P02766	P02766				3.86761e+09
P02768	P02768				1.84281e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				7.1499e+08
P02786	P02786				1.09823e+06
P02787	P02787				3.20693e+09
P02788;P02788-2	P02788;P02788-2				2.74568e+06
P02790	P02790				8.56508e+08
P02792	P02792				1.03884e+06
P02794	P02794				1.6173e+06
P03950	P03950				1.74174e+06
P03951;P03951-2	P03951;P03951-2				2.68487e+06
P03952	P03952				9.634e+06
P04003	P04003				1.98818e+06
P04004	P04004				1.75373e+08
P04040	P04040				1.33978e+06
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-3;P04062-4;P04062-5				290197
P04066	P04066				3.04202e+06
P04070;P04070-2	P04070;P04070-2				1.98788e+06
P04075	P04075;P04075-2				2.16399e+07
P04080	P04080				1.77811e+06
P04085;P04085-2	P04085;P04085-2				2.40496e+06
P04114	P04114				9.2112e+06
P04156	P04156				8.21035e+07
P04179	P04179;P04179-2;P04179-3;P04179-4				3.02284e+07
P04180	P04180				1.16537e+07
P04196	P04196				3.36561e+07
P04211	P04211				1.87226e+06
P04216	P04216				9.95414e+07
P04217	P04217;P04217-2				2.84447e+08
P04217-2	P04217-2				3.40457e+06
P04264	P04259;P04264				1.1271e+08
P04271	P04271				378574
P04275	P04275				575399
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				1.1211e+07
P04406	P04406;P04406-2				7.06676e+06
P04430	P04430				3.02398e+06
P04439;P04439-2	P04439;P04439-2				892448
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				59090.1
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				787382
P04792	P04792				1.00522e+06
P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				5.44173e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				332870
P05026;P05026-2	P05026;P05026-2				236581
P05060	P05060				4.15974e+08
P05067;P05067-11;P05067-7;P05067-8;P05067-9	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				1.00444e+08
P05089;P05089-2;P05089-3	P05089;P05089-2;P05089-3				181516
P05090	P05090				1.95678e+09
P05109	P05109				494401
P05121	P05121				134355
P05141	P05141				285364
P05154	P05154				5.37599e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				3.63635e+08
P05156	P05156				2.91135e+07
P05160	P05160				1.27452e+06
P05362	P05362				1.29513e+06
P05408;P05408-2	P05408;P05408-2				2.31007e+08
P05413	P05413				2.33763e+06
P05451	P05451;P48304				436723
P05452	P05452				7.89618e+07
P05543	P05543				5.0336e+07
P05546	P05546				2.59195e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				750455
P05937	P05937;P05937-2				4.6549e+06
P06276	P06276				2.2342e+06
P06307	P06307				5.82882e+06
P06310	P06310				9.37679e+07
P06312	P06312				1.49229e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				4.77216e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				2.19092e+08
P06396-2	P06396-2				1.30302e+06
P06454;P06454-2	P06454;P06454-2				2.21093e+06
P06681	P06681;P06681-2;P06681-3				2.11864e+07
P06702	P06702				1.12209e+06
P06703	P06703				1.08522e+07
P06727	P06727				8.11159e+07
P06732	P06732				1.71792e+06
P06733	P06733;P06733-2				4.80623e+06
P06744;P06744-2	P06744;P06744-2				1.90207e+06
P06748;P06748-2;P06748-3	P06748;P06748-2;P06748-3				6.82018e+06
P06753-2;P06753-3;P06753-4;P06753-5;P06753-6	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				1.1368e+06
P06865	P06865				3.3919e+06
P07093;P07093-2;P07093-3	P07093;P07093-2;P07093-3				3.15561e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				6.5153e+06
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				1.26107e+07
P07225	P07225				2.30371e+07
P07237	P07237				774292
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				132605
P07311	P07311				718255
P07333	P07333;P07333-2				4.45333e+07
P07339	P07339				6.51828e+07
P07357	P07357				1.16372e+07
P07358	P07358				9.01952e+06
P07359	P07359				537545
P07360	P07360				8.99322e+06
P07437	P04350;P07437;P68371				1.06226e+06
P07451	P07451				1.45883e+07
P07492	P07492;P07492-2;P07492-3				529013
P07585	P07585				1.11049e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				2.30248e+07
P07686	P07686				2.58254e+06
P07711	P07711;P07711-3				9.0699e+06
P07737	P07737				1.71528e+06
P07858	P07858				2.12054e+07
P07900;P07900-2	P07900;P07900-2				881120
P07942	P07942				4.70809e+06
P07996	P07996;P07996-2				1.45238e+06
P07998	P07998				9.8364e+06
P08123	P08123				1.56725e+07
P08133;P08133-2	P08133;P08133-2				101565
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.83397e+06
P08185	P08185				1.25841e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				1.45387e+07
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				257030
P08238	P07900;P08238;Q14568;Q58FF8;P07900-2				1.52797e+06
P08253	P08253;P08253-2;P08253-3				1.06585e+07
P08294	P08294				1.14646e+08
P08493;P08493-2	P08493;P08493-2				4.8149e+06
P08571	P08571				5.84025e+07
P08572	P08572				4.6789e+06
P08581;P08581-2	P08581;P08581-2				429061
P08582	P08582				507110
P08603	P08603				6.61415e+07
P08637	P08637				2.731e+06
P08670	P08670;P17661				8.54324e+06
P08697	P08697;P08697-2				9.19795e+07
P08758	P08758				1.24646e+06
P08779	P08779				957246
P09104	P09104;P09104-2				2.45913e+06
P09172	P09172				256708
P09211	P09211				1.3873e+06
P09382	P09382				3.88619e+06
P09417;P09417-2	P09417;P09417-2				2.10343e+06
P09486	P09486				5.61423e+07
P09603	P09603;P09603-2;P09603-3				2.0248e+07
P09619	P09619				1.30552e+06
P09622;P09622-3	P09622;P09622-2;P09622-3				690343
P09668	P09668				8.40237e+06
P09871	P09871				4.08639e+07
P09936	P09936				1.24181e+06
P09958	P09958				643190
P09960;P09960-4	P09960;P09960-4				487615
P09972	P04075;P09972;P04075-2				1.15707e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				5.23581e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				2.23304e+08
P0C6S8	P0C6S8				775694
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				7.0879e+07
P0DJI8	P0DJI8;P0DJI9;P0DJI9-2				8.92516e+06
P0DMQ5	P0DMQ5				1.02736e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.49034e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				2.40872e+08
P0DOX3	P0DOX3				9.79288e+06
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				4.53633e+09
P0DOX7	P01834;P0DOX7				6.8562e+08
P0DOY3	P0DOY2;P0DOY3				9.9323e+08
P0DP07	P0DP07				2.30575e+06
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.22464e+06
P0DP58	P0DP58				4.92307e+07
P0DTE1	P0DTE1				2.40121e+06
P10124	P10124				3.86452e+06
P10153	P10153				3.8737e+06
P10253	P10253				593162
P10321;P10321-2	P10321;P10321-2				2.4697e+06
P10451-3	P10451-3				2.61077e+07
P10451-5	P10451;P10451-4;P10451-5				2.06185e+08
P10451;P10451-4	P10451;P10451-4				2.4188e+06
P10586;P10586-2	P10586;P10586-2				3.72572e+06
P10599	P10599;P10599-2				8.11895e+06
P10619;P10619-2	P10619;P10619-2				105076
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				708218
P10643	P10643				3.57903e+07
P10645	P10645				2.09835e+08
P10721;P10721-2	P10721;P10721-2				2.76927e+06
P10745	P10745				579917
P10768	P10768				1.06497e+06
P10809	P10809				522708
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				1.03964e+09
P11021	P11021				5.25399e+06
P11047	P11047				3.17255e+06
P11142	P11142				7.16931e+06
P11226	P11226				496198
P11279	P11279;P11279-2				4.93106e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				9.0349e+06
P11464-4	P11464-4				3.96111e+06
P11597;P11597-2	P11597;P11597-2				73600.5
P11717	P11717				865688
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				179799
P12109	P12109				1.67283e+07
P12110	P12110;P12110-2;P12110-3				3.08641e+06
P12111	P12111;P12111-2;P12111-4				6.46853e+06
P12111-4	P12111-4				337160
P12259	P12259				6.87991e+06
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.25442e+06
P12273	P12273				1.05713e+06
P12277	P12277				499274
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				6.84097e+06
P12821	P12821;P12821-3;P12821-2;P12821-4				782422
P12830;P12830-2	P12830;P12830-2				1.25849e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				901529
P13284	P13284				876842
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				2.44217e+07
P13489	P13489				383519
P13521	P13521				4.44336e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				1.34853e+08
P13591-3	P13591-1;P13591-3;P13591-4				1.73097e+07
P13598	P13598				1.991e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				8.64487e+06
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				1.37609e+06
P13639	P13639;Q15029;Q15029-2;Q15029-3				556788
P13645	P13645				5.92806e+07
P13647	P13647				6.05756e+06
P13667	P13667				825611
P13671	P13671				1.11509e+07
P13796	P13796				1.88434e+06
P13987;P13987-2	P13987;P13987-2				4.79924e+07
P14136	P14136				911796
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				2.35999e+06
P14151;P14151-2	P14151;P14151-2				3.13081e+06
P14174	P14174				2.28518e+06
P14207	P14207				1.97836e+06
P14209;P14209-3	P14209;P14209-3				1.43373e+06
P14314-2	P14314;P14314-2				4.99234e+06
P14324;P14324-2	P14324;P14324-2				75373.4
P14384	P14384				550250
P14415	P14415				1.43993e+06
P14543	P14543;P14543-2				7.88474e+06
P14618-2	P14618;P14618-2;P14618-3				2.38745e+07
P14618;P14618-3	P14618;P14618-3				228877
P14621	P14621				1.76628e+06
P14625	P14625				2.54544e+06
P14778	P14778				38812.9
P14923	P14923				175163
P15086	P15085;P15086				753450
P15121	P15121				465587
P15144	P15144				983600
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				4.2917e+06
P15169	P15169				1.84539e+07
P15259	P15259				384129
P15289;P15289-2	P15289;P15289-2				717298
P15291;P15291-2	P15291;P15291-2				3.43045e+06
P15509;P15509-2;P15509-3;P15509-5;P15509-7	P15509;P15509-3;P15509-2;P15509-5;P15509-7;P15509-8				1.36344e+06
P15531;P15531-2	P15531;P15531-2				178739
P15586;P15586-2	P15586;P15586-2				1.50398e+07
P15924	P15924;P15924-2;P15924-3				878498
P16035	P16035				2.52367e+07
