Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A12_CSF_949-15.mzML
O43897;O43897-2	O43897;O43897-2				1.5547e+06
O43909	O43909				794280
O43916	O43916				1.4754e+06
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.47611e+07
O60242	O60242				2.13108e+06
O60243	O60243				2.90072e+06
O60245;O60245-2	O60245;O60245-2				4.5301e+06
O60279	O60279				2.80924e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				2.26942e+06
O60294	O60294				8.16224e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				890125
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				6.28732e+06
O60476	O60476				3.51271e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				450102
O60512	O60512				1.4726e+06
O60565	O60565				998386
O60568	O60568				2.92702e+06
O60613	O60613				2.26063e+06
O60883	O60883				1.09632e+08
O60888-3	O60888;O60888-2;O60888-3				2.1967e+07
O60939	O60939				4.68706e+06
O75051;O75051-2	O75051;O75051-2				426211
O75063	O75063				2.24866e+06
O75071	O75071				6.80112e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				9.51513e+06
O75078	O75078;O75078-2				3.90295e+06
O75083	O75083;O75083-3				3.73122e+06
O75084;Q14332	O75084;Q14332				689160
O75093	O75093				2.58317e+07
O75096	O75096				423593
O75144;O75144-2	O75144;O75144-2;O75144-3				3.02401e+07
O75173;O75173-2	O75173;O75173-2				9.36618e+06
O75223	O75223;O75223-3				1.40697e+06
O75326	O75326;O75326-2				4.04477e+07
O75347;O75347-2	O75347;O75347-2				2.02785e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				812238
O75368	O75368				6.18802e+06
O75467;Q6AW86	O75467;Q6AW86				9.54001e+06
O75487	O75487;O75487-2				1.59616e+06
O75493	O75493				7.61868e+06
O75503	O75503				3.60618e+06
O75509	O75509				2.97534e+07
O75629	O75629				1.07444e+06
O75636;O75636-2	O75636;O75636-2				535089
O75711	O75711				2.18536e+08
O75752	O75752				9.47484e+06
O75781;O75781-2	O75781;O75781-2				3.72362e+06
O75787;O75787-2	O75787;O75787-2				3.31669e+07
O75874	O75874				1.21355e+06
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				9.75688e+06
O75973	O75973				744568
O75976	O75976				3.70649e+06
O76061	O76061				6.52752e+06
O76070	O76070				3.89171e+06
O94760	O94760				6.25454e+06
O94766	O94766;Q9NPZ5				1.16657e+06
O94769	O94769;O94769-2				1.57429e+07
O94772;O94772-2	O94772;O94772-2				1.67828e+08
O94779;O94779-2	O94779;O94779-2;O94779-4				3.25926e+06
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				4.487e+07
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				4.80422e+06
O94910	O94910;O94910-2				7.24128e+06
O94919	O94919				4.44596e+07
O94933	O94933				727360
O94973;O94973-2	O94973;O94973-2				1.03082e+06
O94985	O94985				3.14301e+06
O94985-2	O94985;O94985-2				3.06951e+08
O94991	O94991;O94991-2				8.46324e+06
O95084;O95084-2	O95084;O95084-2				1.836e+06
O95156	O95156				750828
O95157	O95157				1.2724e+06
O95158	O95158				1.54743e+07
O95159	O95159				1.52784e+06
O95164	O95164				217905
O95185;O95185-2	O95185;O95185-2				3.82469e+06
O95196;O95196-2	O95196;O95196-2				1.23637e+07
O95206;O95206-2	O95206;O95206-2				3.84985e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				1.02334e+06
O95336	O95336				310245
O95390	O95390				3.89454e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				5.80731e+06
O95445	O95445;O95445-2				8.63779e+06
O95450;O95450-2	O95450;O95450-2				2.23447e+06
O95467	O95467				942362
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				840720
O95497	O95497				396154
O95502	O95502				1.24682e+08
O95633;O95633-2	O95633;O95633-2				2.35927e+06
O95841	O95841				1.50716e+06
O95865	O95865				1.69316e+06
O95881	O95881				257238
O95897	O95897				789568
O95967	O95967				1.10839e+07
O95970;O95970-3	O95970;O95970-3				456008
O95980	O95980				5.93258e+06
O95998	O95998;O95998-4				9.68838e+06
P00338;P00338-3	P00338;P00338-3;P00338-4				1.14546e+07
P00352	P00352				780059
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3;P00390-4;P00390-5				3.55134e+06
P00441	P00441				4.7849e+08
P00450	P00450				1.227e+08
P00488	P00488				1.49623e+06
P00492	P00492				3.05622e+06
P00505	P00505;P00505-2				8.51214e+06
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				2.00458e+06
P00558	P00558;P00558-2				8.41531e+06
P00568	P00568				1.35285e+06
P00734	P00734				4.17588e+07
P00736	P00736				9.31193e+07
P00738	P00738;P00738-2				3.83535e+08
P00739	P00739;P00739-2				2.10777e+08
P00740;P00740-2	P00740;P00740-2				4.78075e+06
P00742	P00742				1.52778e+07
P00746	P00746				5.46445e+07
P00747	P00747				8.44397e+07
P00748	P00748				2.59239e+07
P00751	P00751;P00751-2				8.88144e+07
P00915	P00915				253933
P01008	P01008				3.61524e+08
P01009	P01009;P01009-2;P01009-3				2.48203e+09
P01011	P01011				1.06071e+09
P01019	P01019				6.52086e+08
P01023	P01023				5.01072e+08
P01024	P01024				6.8193e+08
P01031	P01031				1.05314e+07
P01033	P01033				5.00758e+07
P01034	P01034				3.74848e+09
P01036;P01037	P01036;P01037				865117
P01040	P01040				4.70414e+06
P01042	P01042;P01042-2;P01042-3				1.3737e+08
P01042-2;P01042-3	P01042-2;P01042-3				2.84933e+07
P01127;P01127-2	P01127;P01127-2				3.89616e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				390270
P01210	P01210				1.26409e+08
P01213	P01213				5.78586e+06
P01236	P01236				718726
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				256819
P01282;P01282-2	P01282;P01282-2				2.61326e+06
P01303	P01303				1.45886e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				3.00212e+07
P01591	P01591				7.09548e+06
P01593;P01594	P01593;P01594				1.2281e+07
P01599	P01599;A0A0C4DH72				5.43626e+06
P01602	P01602				6.35604e+06
P01619	P01619				1.51489e+08
P01700	P01700				9.6481e+06
P01701	P01701;P01714				2.44431e+07
P01705	P01705				1.43927e+06
P01709	P01699;P01700;P01706;P01709;P01721;P01703;A0A075B6J9;P0DOX8				1.3e+07
P01714	P01714				4.46367e+06
P01717	P01717				2.16949e+07
P01721	P01721				2.45992e+06
P01742	P01742				7.09424e+06
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				6.08497e+06
P01780	P01780				5.00881e+07
P01817	P01817				3.35103e+06
P01833	P01833				1.96803e+06
P01834	P01834				2.32464e+08
P01859-1	P01857;P01859;P0DOX5;P01857-1;P01859-1				1.23647e+09
P01860	P01860;P01860-1				2.89535e+07
P01861;P01861-1	P01861;P01861-1				1.03507e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.41938e+07
P01876;P01876-1	P01876;P01876-1				1.38819e+08
P01889	P01889;P13747				5.71638e+06
P01903	P01903;P01906				533736
P02144	P02144				875770
P02452	P02452				3.32546e+07
P02461	P02461;P02461-2				1.10368e+07
P02462	P02462				196253
P02511	P02511				2.5014e+06
P02533	P02533;P08727;P08779;P19012;Q04695;P19012-2				4.69674e+06
P02538	O95678;P02538;P48668				2.2445e+06
P02647	P02647				1.73346e+09
P02649	P02649				5.48861e+09
P02652	P02652				2.65901e+08
P02654	P02654				6.69744e+07
P02655	P02655				1.46964e+07
P02656	P02656				8.83341e+07
P02671	P02671;P02671-2				9.69239e+07
P02675	P02675				6.23272e+07
P02679;P02679-2	P02679;P02679-2				4.266e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				317368
P02741	P02741				474921
P02743	P02743				3.39444e+06
P02745	P02745				9.08786e+07
P02746	P02746				1.29058e+08
P02747	P02747				2.09967e+08
P02748	P02748				1.54876e+07
P02749	P02749				4.57666e+07
P02750	P02750				9.33954e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				4.82959e+08
P02753	P02753				3.20475e+08
P02760	P02760				5.37166e+07
P02763	P02763				1.14849e+09
P02765	P02765				3.24856e+08
P02766	P02766				3.09913e+09
P02768	P02768				1.21147e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				4.87224e+08
P02786	P02786				2.10125e+06
P02787	P02787				6.09844e+09
P02788;P02788-2	P02788;P02788-2				2.75868e+06
P02790	P02790				1.64282e+09
P02792	P02792				2.03569e+06
P02794	P02794				3.9436e+06
P03950	P03950				3.04758e+06
P03951	P03951;P03951-2				2.54497e+06
P03952	P03952				5.62418e+06
P04003	P04003				1.55612e+06
P04004	P04004				1.86834e+08
P04040	P04040				848394
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				3.43281e+06
P04066	P04066				8.08547e+06
P04070;P04070-2	P04070;P04070-2				5.8421e+06
P04075	P04075;P04075-2				8.43498e+07
P04080	P04080				4.31789e+06
P04083	P04083				19588.8
P04085;P04085-2	P04085;P04085-2				8.51562e+06
P04114	P04114				1.70589e+07
P04156	P04156				4.26031e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.50265e+07
P04180	P04180				3.60931e+07
P04196	P04196				6.76532e+07
P04211	P04211;A0A075B6I9				2.40726e+07
P04216	P04216				2.91358e+08
P04217	P04217;P04217-2				1.98682e+08
P04217-2	P04217-2				3.53407e+06
P04233-2;P04233-5	P04233-2;P04233-5				1.23691e+06
P04259	P04259				1.3553e+06
P04264	P04259;P04264				1.12141e+08
P04271	P04271				955652
P04275	P04275				3.82045e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				8.29134e+06
P04350;P07437;P68371	P04350;P07437;P68371				382932
P04406	P04406;P04406-2				3.4449e+07
P04424;P04424-2;P04424-3	P04424;P04424-2;P04424-3				328995
P04439;P04439-2	P04439;P04439-2				2.04264e+06
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				1.36229e+06
P04792	P04792				2.93093e+06
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				543609
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				633620
P05026;P05026-2	P05026;P05026-2				1.36875e+06
P05060	P05060				4.42925e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				6.92844e+08
P05089;P05089-2;P05089-3	P05089;P05089-2;P05089-3				761979
P05090	P05090				2.01468e+09
P05107	P05107				730256
P05109	P05109				496337
P05121	P05121				1.40161e+06
P05154	P05154				7.76484e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				5.56401e+08
P05156	P05156				2.6744e+07
P05160	P05160				797244
P05362	P05362				1.88548e+06
P05408;P05408-2	P05408;P05408-2				3.79845e+08
P05413	P05413				6.7109e+06
P05451	P05451;P48304				703167
P05452	P05452				1.52223e+08
P05543	P05543				9.30268e+06
P05546	P05546				7.16232e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				2.36001e+06
P05937	P05937;P05937-2				6.5373e+06
P05997	P05997				1.26923e+06
P06276	P06276				3.79609e+06
P06280	P06280				1.67041e+06
P06307	P06307				3.92475e+07
P06310	P06310				3.66599e+07
P06312	P06312				6.09791e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				9.16814e+08
P06396-2	P06396-2				2.57099e+06
P06454;P06454-2	P06454;P06454-2				181798
P06681	P06681;P06681-2;P06681-3				2.5244e+07
P06702	P06702				1.61587e+06
P06703	P06703				5.75987e+06
P06727	P06727				1.22558e+08
P06733	P06733;P06733-2				9.52575e+06
P06744;P06744-2	P06744;P06744-2				7.29199e+06
P06865	P06865				1.32741e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				4.44057e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				2.71651e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				4.9192e+07
P07196	P07196				528938
P07225	P07225				4.28098e+07
P07237	P07237				1.74292e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				137110
P07311	P07311				3.99855e+06
P07333	P07333;P07333-2				5.61277e+07
P07339	P07339				9.17468e+07
P07357	P07357				1.48258e+07
P07358	P07358				1.53117e+07
P07360	P07360				8.04386e+06
P07492	P07492;P07492-2;P07492-3				2.15498e+06
P07585	P07585;P07585-4				2.12383e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				4.04774e+07
P07686	P07686				8.14319e+06
P07711	P07711;P07711-3				1.16741e+07
P07737	P07737				4.69347e+06
P07858	P07858				3.10516e+07
P07900;P07900-2	P07900;P07900-2				1.32668e+06
P07942	P07942				4.59367e+06
P07951-3	P09493-6;P09493-7;P09493-8;P07951-3				1.13144e+06
P07996	P07996;P07996-2				5.79003e+06
P07998	P07998				5.33474e+07
P08123	P08123				1.62624e+07
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.14767e+07
P08185	P08185				6.5376e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				1.49607e+07
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				1.62598e+06
P08238	P07900;P08238;P07900-2				902075
P08253	P08253;P08253-2;P08253-3				3.23561e+07
P08294	P08294				1.00248e+08
P08493-2	P08493;P08493-2				5.27532e+07
P08571	P08571				2.47577e+08
P08572	P08572				6.38149e+06
P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9	P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9				603502
P08581;P08581-2	P08581;P08581-2				1.46163e+06
P08582	P08582;P08582-2				1.59718e+06
P08603	P08603				1.45556e+08
P08637	P08637				7.7039e+06
P08670	P08670;P17661				8.05334e+06
P08697	P08697;P08697-2				1.26067e+08
P08758	P08758				4.49568e+06
P08779	P08779				2.21275e+06
P08949;P08949-2	P08949;P08949-2				84198.9
P09104	P09104;P09104-2				1.39051e+07
P09172	P09172				427765
P09211	P09211				1.51282e+07
P09382	P09382				1.44275e+07
P09417;P09417-2	P09417;P09417-2				1.53536e+07
P09486	P09486				5.69233e+07
P09603	P09603;P09603-2;P09603-3				5.32291e+07
P09619	P09619;P09619-2				6.23862e+06
P09622	P09622;P09622-2				3.28892e+06
P09668	P09668				1.74943e+07
P09871	P09871				1.22428e+08
P09936	P09936				5.87962e+06
P09958	P09958				1.2049e+06
P09960;P09960-4	P09960;P09960-4				541062
P09972	P09972				5.24325e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				2.11416e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				9.71748e+08
P0C6S8	P0C6S8				1.37001e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				1.73203e+08
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				427555
P0DMQ5	P0DMQ5				2.56515e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.87867e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				1.33499e+08
P0DOX3	P0DOX3				4.1435e+06
P0DOX5	P01857;P01860;P01861;P0DOX5;P01857-1;P01860-1;P01861-1				9.16215e+08
P0DOX7	P01834;P0DOX7				1.27441e+08
P0DOX8	B9A064;P0DOX8				8.16813e+07
P0DOY2;P0DOY3	P0DOY2;P0DOY3				1.87543e+08
P0DP08	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				2.31807e+07
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				2.91487e+06
P0DP58	P0DP58				3.49925e+07
P0DTE1	P0DTE1				919686
P10124	P10124				7.95758e+06
P10153	P10153				1.44799e+07
P10253	P10253				3.91954e+06
P10321;P10321-2	P10321;P10321-2				1.36975e+06
P10451-3	P10451-3				6.15211e+07
P10451-5	P10451;P10451-4;P10451-5				4.66916e+08
P10451;P10451-4	P10451;P10451-4				3.42001e+06
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				1.00393e+07
P10599	P10599;P10599-2				1.90618e+07
P10619;P10619-2	P10619;P10619-2				554000
P10636-2;P10636-6	P10636-6;P10636-2				1.12425e+06
P10636-4;P10636-7	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7				1.87591e+06
P10643	P10643				6.48638e+07
P10644;P10644-2	P10644;P10644-2				724692
P10645	P10645				5.12835e+08
P10721;P10721-2	P10721;P10721-2				4.41022e+06
P10745	P10745				452582
P10768	P10768				1.67469e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				3.43432e+09
P10915	P10915				276326
P11021	P11021				7.73653e+06
P11047	P11047				3.37427e+06
P11117	P11117				2.27085e+06
P11137;P11137-3	P11137;P11137-3				339693
P11142	P11142				3.76535e+07
P11226	P11226				48955.9
P11279	P11279;P11279-2				1.27806e+07
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				6.54332e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				2.20733e+07
P11464-4	P11464-4				4.09796e+06
P11597;P11597-2	P11597;P11597-2				666468
P11684	P11684				1.02268e+06
P11717	P11717				1.86729e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				525027
P12109	P12109				4.15801e+07
P12110	P12110;P12110-2;P12110-3				3.4447e+06
P12111	P12111;P12111-2;P12111-4				1.32552e+07
P12111-4	P12111-4				1.14353e+06
P12259	P12259				1.21326e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				2.30943e+06
P12273	P12273				861105
P12277	P12277				4.49206e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				2.31057e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				8.14792e+06
P12532;P12532-2;P17540	P12532;P17540;P12532-2				291009
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				1.21317e+06
P12830;P12830-2	P12830;P12830-2				1.56978e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				1.71121e+06
P13284	P13284				1.42077e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				1.46457e+08
P13489	P13489				2.01526e+06
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				3.08006e+06
P13521	P13521				9.40505e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				2.42236e+08
